"from","to","weight"
"Sharanya Eswaran","Suhaas Kalpam",1
"Sharanya Eswaran","Tridib Mukherjee",1
"Sharanya Eswaran","Vikram Vimal",1
"Sharat Kedari","Jaya Shankar Vuppalapati",1
"Sharat Kedari","Raja Vuppalapati",1
"Sharat Kedari","Santosh Kedari",1
"Sharat Kedari","Vanaja Mamidi",1
"Sharon Purbowo","Eugene Wen Jia Choy",1
"Sharon Purbowo","Kyong Jin Shim",1
"Shashank Kedia","Gaoyang Wang",1
"Shashank Kedia","Kannan Achan",1
"Shashank Kedia","Praveenkumar Kanumala",1
"Shashank Kedia","Shubham Gupta",1
"Shashank Kedia","Stephen Guo",1
"Shashank Kedia","Yokila Arora",1
"Shashank Mujumdar","Ruhi Sharma Mittal",1
"Shashank Mujumdar","Shazia Afzal",1
"Shashank Mujumdar","Vitobha Munigala",1
"Shashank Srikanth","Dheeraj Reddy Pailla",2
"Shashank Srikanth","Karandeep Singh Juneja",2
"Shashank Srikanth","Ponnurangam Kumaraguru",2
"Shashank Srikanth","Shwetanshu Singh",2
"Shaudi Mahdavi Hosseini","Shaudi Mahdavi Hosseini",2
"Shaudi Mahdavi Hosseini",NA,1
"Shaunak Mishra","Kapil Thadani",1
"Shaunak Mishra","Manisha Verma",2
"Shaunak Mishra","Narayan Bhamidipati",1
"Shaunak Mishra","Wei Wang 0010",2
"Shaunak Mishra","Yichao Zhou",1
"Shawn Huesman","Alyssa Appelman",1
"Shawn Huesman","Celine Wardrop",1
"Shayan Mirjafari","Chao Huang 0001",1
"Shayan Mirjafari","Nitesh V. Chawla",1
"Shazia Afzal","Ruhi Sharma Mittal",1
"Shazia Afzal","Vitobha Munigala",1
"Sheikh Iqbal Ahamed","Alfredo Cuzzocrea",1
"Sheikh Iqbal Ahamed","Mohammad Ashiqur Rahman",1
"Sheikh Iqbal Ahamed","Sweta Sneha",1
"Shen Gao","Chang Liu",1
"Shen Gao","Dongyan Zhao 0001",1
"Shen Gao","Li Liu",1
"Shen Gao","Rui Yan 0001",1
"Shen Gao","Xiuying Chen",1
"Shen Xin","Cheng Long",1
"Shen Xin","Jie Zhang",1
"Shen Xin","Kaiying Yuan",1
"Shen Xin","Martin Ester",1
"Shen Xin","Yanghua Li",1
"Shen Xin","Yizhou Ye",1
"Shen Xin","Zhao Li",1
"Shen Yan","Emilio Ferrara",1
"Shen Yan","Hsien-Te Kao",1
"Shenda Hong","Alaa Aljiffry",1
"Shenda Hong","Alexey Tumanov",1
"Shenda Hong","Alind Khare",1
"Shenda Hong","Jimeng Sun",1
"Shenda Hong","Kevin O. Maher",1
"Shenda Hong","Satria Priambada",1
"Shenda Hong","Yanbo Xu",1
"Sheng Di","Dingwen Tao",1
"Sheng Di","Franck Cappello",1
"Sheng Di","Julie Bessac",1
"Sheng Di","Sihuan Li",1
"Sheng Di","Xin Liang 0001",1
"Sheng Di","Zizhong Chen",1
"Sheng Guan","Hanchao Ma",1
"Sheng Guan","Peng Lin",1
"Sheng Guan","Yinghui Wu",1
"Sheng Li 0001","Jing Gao",1
"Sheng Li 0001","Liuyi Yao",1
"Sheng Li 0001","Yaliang Li",1
"Sheng Li 0001","Zhixuan Chu",1
"Sheng Tian","Tao Xiong",1
"Sheng Wang","Ming Zhang 0004",1
"Sheng Zhang","Guotong Xie",1
"Sheng Zhang","Keqiang Wang",1
"Sheng Zhang","Yanghua Xiao",1
"Sheng Zhang","Yuan Ni",1
"Sheng Zhao","Tie-Yan Liu",1
"Sheng Zhou","Xifeng Yan",1
"Shengjia Chen","Canlong Zhang",1
"Shengjia Chen","Huifang Ma",1
"Shengjun Pan","Aaron Flores",1
"Shengjun Pan","Junwei Pan",1
"Shengli Jiang","Prasanna Balaprakash",1
"Shengli Yan","Bowei Long",1
"Shengli Zhu","Jakob Coles",1
"Shengli Zhu","Sihong Xie",1
"Shengmin Jin","Reza Zafarani",2
"Shengnan Wu","Yu Zheng 0004",1
"Shengnan Wu","Zhongyuan Jiang",1
"Shengping Wang","Jiawei Xu",1
"Shengping Wang","Li Zhao",1
"Shengping Wang","Pengcheng Huang",1
"Shengping Wang","Runhua Jiang",1
"Shengsheng Qian","Changsheng Xu",1
"Shengyu Zhang","Fei Wu 0001",1
"Shengyu Zhang","Hongxia Yang",1
"Shengyu Zhang","Jin Yu",1
"Shengyu Zhang","Jingren Zhou",1
"Shengyu Zhang","Kun Kuang",1
"Shengyu Zhang","Tan Jiang",1
"Shengyu Zhang","Zhou Zhao",1
"Shengyu Zhang","Ziqi Tan",1
"Shengzhong Liu","Chao Zhang 0014",1
"Shengzhong Liu","Tarek F. Abdelzaher",1
"Shengzhong Liu","Tianshi Wang",1
"Shengzhong Zhang","Haicang Zhou",1
"Shengzhong Zhang","Zengfeng Huang",1
"Shengzhong Zhang","Ziang Zhou",1
"Shenkun Xu","Chenguang Ji",1
"Shenkun Xu","Kaikui Liu",1
"Shenkun Xu","Qian Gu",1
"Shenyang Huang","Guillaume Rabusseau",1
"Shenyang Huang","Reihaneh Rabbany",1
"Shenyang Huang","Yasmeen Hitti",1
"Shi Feng","Daling Wang",1
"Shi Feng","Wei Gao",1
"Shi Feng","Yifei Zhang 0003",1
"Shi Han","Dongmei Zhang",2
"Shibo Li","Qingyao Ai",1
"Shibo Li","Yulan Wang",1
"Shichao Pei","Guoxian Yu",1
"Shichao Pei","Lu Yu 0006",1
"Shichao Pei","Xiangliang Zhang 0001",1
"Shicheng Wan","Chien-Ming Chen 0001",1
"Shicheng Wan","Jiahui Chen",1
"Shicheng Wan","Lina Qiu",1
"Shifu Hou","Kenneth A. Loparo",1
"Shifu Hou","Mingxuan Ju",1
"Shifu Hou","Qian Peng",1
"Shifu Hou","Shiyu Sun",1
"Shifu Hou","Wei Song",1
"Shifu Hou","Yiming Zhang 0002",1
"Shifu Hou","Yiyue Qian",1
"Shigeki Tanaka","Ryoki Wakamoto",1
"Shigeki Tanaka","Yusuke Fukazawa",1
"Shih-Yuan Yu","Arnav V. Malawade",1
"Shih-Yuan Yu","Mohammad Abdullah Al Faruque",1
"Shijie Geng","Gerard de Melo",1
"Shijie Geng","S. Muthukrishnan",1
"Shijie Geng","Yongfeng Zhang",1
"Shijie Geng","Zhou Qin 0001",1
"Shiju Li","Chul-Ho Lee",1
"Shiju Li","Do Young Eun",1
"Shikai Fang","Qingyao Ai",1
"Shikai Fang","Shibo Li",1
"Shikai Fang","Yulan Wang",1
"Shikai Luo","Ge Song",1
"Shikai Luo","Hongtu Zhu",1
"Shikai Luo","Jieping Ye",1
"Shikai Luo","Jing He",1
"Shikai Luo","Qichao Wang",1
"Shikai Luo","Xiaohu Qie",1
"Shikhar Kwatra","Christine T. Wolf",1
"Shikhar Kwatra","Pawan Chowdhary",1
"Shikhar Kwatra","Taiga Nakamura",1
"Shilei Cao 0001","Hang Chen",1
"Shilei Cao 0001","Ian Davidson",1
"Shilei Cao 0001","Yang Li",1
"Shilei Cao 0001","Yefeng Zheng",1
"Shima Imani","Alec C. Gerry",1
"Shima Imani","Amy C. Murillo",1
"Shima Imani","Eamonn J. Keogh",1
"Shima Imani","Leslie Hickle",1
"Shimi Salant","Yossi Matias",1
"Shin'ichiro Takizawa","Hirotaka Ogawa",1
"Shin'ichiro Takizawa","Takahiro Hamanishi",1
"Shining Bo","Daxin Jiang",1
"Shining Bo","Feixiang Cheng",1
"Shining Bo","Jian Pei",1
"Shining Bo","Ming Gong",1
"Shinjae Yoo","Feng Xue",1
"Shinjae Yoo","Tianyi Wang",1
"Shinjae Yoo","Weizhong Yan",1
"Shinya Wada","Chihiro Ono",1
"Shinya Wada","Rui Kimura",1
"Shiqi Jiang","Bin Cui 0001",1
"Shiqi Jiang","Gong Zhang",1
"Shiqi Jiang","Tong Yang 0003",1
"Shiqi Jiang","Yafei Dai",1
"Shirin Jamshir","Andrii Shalaginov",1
"Shirish Dumbre","Erin Raymond",1
"Shirish Dumbre","Madhav Marathe",1
"Shirish Singh","Gail E. Kaiser",1
"Shirui Pan","Chengqi Zhang",1
"Shirui Pan","Chuan Zhou 0001",1
"Shirui Pan","Guodong Long",1
"Shirui Pan","Huaxiang Zhang 0001",1
"Shirui Pan","Jing Jiang 0002",1
"Shirui Pan","Xiaojun Chang",2
"Shirui Pan","Xingquan Zhu",1
"Shirui Pan","Zongyuan Ge",1
"Shital Shah","Eric Horvitz",1
"Shiva Houshmand","James Parsons",1
"Shiva Houshmand","Tathagata Mukherjee",1
"Shiva K. Pentyala","Xia Hu",1
"Shiva K. Pentyala","Yuening Li",1
"Shiwei Liang","Yang Dong",1
"Shiyu Ji","Alvin Oliver Glova",1
"Shiyu Ji","Tao Yang 0009",1
"Shiyu Ji","Tim Sherwood",1
"Shiyu Ji","Yifan Qiao",1
"Shiyu Sun","Kenneth A. Loparo",1
"Shiyu Sun","Mingxuan Ju",1
"Shiyu Sun","Qian Peng",1
"Shiyu Sun","Wei Song",1
"Shiyu Zhang","Duo Jin",1
"Shiyu Zhang","Hongjie Huang",1
"Shiyu Zhang","Liangcai Su",1
"Shiyu Zhang","Xuejiao Li",1
"Shlok Gondalia","Jerry Duggan",1
"Shlok Gondalia","Michael G. Kahn",1
"Shlomo Zilberstein","Andrew S. Lan",1
"Shoaib Jameel","Benjamim Fonseca",1
"Shoaib Jameel","Daniel S. Schneider",1
"Shoaib Jameel","Hugo Paredes",1
"Shohreh Shaghaghian","Borna Jafarpour",1
"Shohreh Shaghaghian","Luna Yue Feng",1
"Shohreh Shaghaghian","Nicolai Pogrebnyakov",1
"Shomir Wilson","Florian Schaub",1
"Shomir Wilson","Norman M. Sadeh",1
"Shonosuke Ishiwatari","Haichuan Shang",1
"Shonosuke Ishiwatari","Kazutoshi Umemoto",1
"Shonosuke Ishiwatari","Koji Zettsu",1
"Shonosuke Ishiwatari","Masashi Toyoda",1
"Shota Yasui","Gota Morishita",1
"Shota Yasui","Komei Fujita",1
"Shota Yasui","Masashi Shibata",1
"Shouhong Wan","Peiquan Jin",1
"Shouling Ji","Ting Wang 0006",1
"Shouling Ji","Xiapu Luo",1
"Shouyang Wang","Wei Shang",1
"Shreesha Narasimha Murthy","Emmanuel Agu",1
"Shreesha Narasimha Murthy","Florina Asani",1
"Shreesha Narasimha Murthy","Srinarayan Srikanthan",1
"Shrey Shrivastava","Anuradha Bhamidipaty",3
"Shrey Shrivastava","Arun Iyengar",2
"Shrey Shrivastava","Chandra Reddy",1
"Shrey Shrivastava","Dhaval Patel",1
"Shrey Shrivastava","Jayant Kalagnanam",3
"Shrey Shrivastava","Nianjun Zhou",1
"Shrey Shrivastava","Stuart Siegel",1
"Shrey Shrivastava","Wesley M. Gifford",1
"Shruti Kunde","Amey Pandit",1
"Shruti Kunde","Rekha Singhal",1
"Shu Guo","Bingnan Ma",1
"Shu Guo","Haibin Zhai",1
"Shu Guo","Hong Zhang 0023",1
"Shu Guo","Lihong Wang",1
"Shu Guo","Lin Li",1
"Shu Guo","Lingshuai Meng",1
"Shu Guo","Wei Liu",1
"Shu Guo","Zhen Hui",1
"Shu Wu","Liang Wang",1
"Shuai Chen","Qing He 0003",1
"Shuai Chen","Xi Gu",1
"Shuai Gao","Huafeng Cao",1
"Shuai Wang","Chaoji Zuo",1
"Shuai Wang","Desheng Zhang",1
"Shuai Wang","Fan Zhang",1
"Shuai Zhang 0009","Jack Xin",1
"Shuai Zhang 0009","Yingyong Qi",1
"Shuai Zhao","Achir Kalra",1
"Shuai Zhao","Cristian Borcea",2
"Shuai Zhao","George Ma",1
"Shuai Zhao","Guy Jacobson",1
"Shuai Zhao","Raif Rustamov",1
"Shuai Zhao","Roshani Bharati",1
"Shuai Zhao","Tan Xu",1
"Shuai Zhao","Wen-Ling Hsu",1
"Shuai Zhao","Yi Chen 0001",2
"Shuai Zhao 0001","Bo Cheng 0001",1
"Shuai Zhao 0001","Haina Tang",1
"Shuai Zhao 0001","Hao Yang",1
"Shuai Zhao 0001","Taoyu Li",1
"Shuai Zheng","Chetan Gupta 0001",1
"Shuai Zheng","Haiyan Wang",1
"Shuai Zheng","Hamed Khorasgani",1
"Shuai Zheng","Susumu Serita",1
"Shuaiqiang Wang","Dawei Yin",1
"Shuaiqiang Wang","Lixin Zou",1
"Shuaiqiang Wang","Yiding Liu",1
"Shuang Gao","Kun Kong",1
"Shuang Gao","Yixin Chen",1
"Shuang Li 0002","Le Song",1
"Shuang Li 0002","Yanming Fang",1
"Shuang Li 0002","Yuan Qi 0001",1
"Shuang Peng 0009","Hengbin Cui",1
"Shuang Peng 0009","Jiaxing Zhang",1
"Shuang Peng 0009","Niantao Xie",1
"Shuang Peng 0009","Sujian Li",1
"Shuang Peng 0009","Xiaolong Li",1
"Shuangli Li","Hao Liu 0026",1
"Shuangli Li","Hui Xiong 0001",1
"Shuangli Li","Jingbo Zhou",1
"Shuangli Li","Tong Xu",1
"Shuangli Li","Xinjiang Lu",1
"Shuangyin Li","Kaixiang Mo",1
"Shuangyin Li","Rong Pan",1
"Shuangyin Li","Yu Zhang 0006",1
"Shubham Agrawal","Djordje Gligorijevic",1
"Shubham Agrawal","Narayan Bhamidipati",1
"Shubham Agrawal","Shabhareesh Komirishetty",1
"Shubham Agrawal","Zoran Obradovic",1
"Shubham Gupta","Gaoyang Wang",1
"Shubham Gupta","Kannan Achan",1
"Shubham Gupta","Praveenkumar Kanumala",1
"Shubham Gupta","Shubham Gupta",2
"Shubham Gupta","Stephen Guo",1
"Shubham Gupta",NA,1
"Shubhi Asthana","Christine T. Wolf",1
"Shubhi Asthana","Pawan Chowdhary",1
"Shubhi Asthana","Shikhar Kwatra",1
"Shubhi Asthana","Taiga Nakamura",1
"Shubhra (Santu) K. Karmaker","ChengXiang Zhai",1
"Shubhra (Santu) K. Karmaker","Parikshit Sondhi",1
"Shubhra Kanti Karmaker Santu","Syed Ishtiaque Ahmed",1
"Shudan Zhong","Hong Xu 0003",1
"Shuguang Han","Alexandrin Popescul",1
"Shuguang Han","Bernhard Brodowsky",1
"Shuguang Han","Marc Najork",1
"Shuguang Han","Michael Bendersky",1
"Shuguang Han","Przemek Gajda",1
"Shuguang Han","Sergey Novikov",1
"Shuhan Yuan","Hanghang Tong",1
"Shuhan Yuan","Panpan Zheng",1
"Shuhan Yuan","Xintao Wu",1
"Shuichi Hirose","Daiju Nakano",1
"Shuichi Hirose","Hiroki Toda",1
"Shuichi Hirose","Yasumitsu Orii",1
"Shujian Huang","Jiajun Chen",2
"Shukai Liu","Bo Zhang 0056",2
"Shukai Liu","Hongyuan Zha",1
"Shukai Liu","Ke Tu",1
"Shukai Liu","Leyu Lin",2
"Shukai Liu","Peng Cui",1
"Shukai Liu","Qi Liu",1
"Shulin Yang","Bradley C. Turnbull",1
"Shulin Yang","Junshuo Liao",1
"Shulong Tan","Hongfang Zhang",1
"Shulong Tan","Pengju Guo",1
"Shulong Tan","Ping Li 0001",1
"Shulong Tan","Wenbo Zhang",1
"Shumin Deng","Huajun Chen",1
"Shumin Deng","Jiaoyan Chen",1
"Shumin Deng","Wei Zhang 0127",1
"Shumin Deng","Zhanlin Sun",1
"Shun Chen","Junbo Zhang",1
"Shun Chen","Sijie Ruan",1
"Shun Chen","Tianrui Li",1
"Shun Chen","Yu Zheng",1
"Shun Morisawa","Hayato Yamana",1
"Shun Morisawa","Hisanori Fujisawa",1
"Shun Morisawa","Koichi Kimura",1
"Shun Morisawa","Makoto Nakamura",1
"Shun Morisawa","Masafumi Ohtsuka",1
"Shuo-Han Chen","George K. Thiruvathukal",1
"Shuo-Han Chen","Ming Yin",1
"Shuo-Han Chen","Yung-Hsiang Lu",1
"Shuo Shang","Ling Shao 0001",1
"Shuo Yu","Bo Xu 0008",1
"Shuo Yu","Feng Xia 0001",2
"Shuo Yu","Ivan Lee",1
"Shuo Yu","Jin Xu",1
"Shuo Yu","Zhikui Chen",1
"Shuo Zhang 0006","Edgar Meij",1
"Shuo Zhang 0006","Jamie Callan",1
"Shuo Zhang 0006","Krisztian Balog",4
"Shuo Zhang 0006","Ridho Reinanda",1
"Shuochao Yao","Chao Zhang 0014",1
"Shuochao Yao","Shengzhong Liu",1
"Shuochao Yao","Tarek F. Abdelzaher",1
"Shuochao Yao","Tianshi Wang",1
"Shuqing Bian","Ji-Rong Wen",2
"Shuqing Bian","Jingsong Yu",1
"Shuqing Bian","Kun Zhou",1
"Shuqing Bian","Tao Zhang",1
"Shuqing Bian","Wayne Xin Zhao",1
"Shuqing Bian","Xu Chen 0017",1
"Shuqing Bian","Yang Song",1
"Shuqing Bian","Yuanhang Zhou",1
"Shuqing Bian","Yupeng Hou",1
"Shusaku Tsumoto","Shoji Hirano",2
"Shusaku Tsumoto","Tomohiro Kimura",2
"Shusen Wang","Huzefa Rangwala",1
"Shusen Wang","Lijing Wang 0001",1
"Shusen Wang","Yue Ning",1
"Shuteng Niu","Houbing Song",1
"Shuteng Niu","Jian Wang",1
"Shuteng Niu","Yihao Hu",1
"Shuteng Niu","Yongxin Liu",1
"Shuvalaxmi Dass","Akbar Siami Namin",1
"Shuxin Zhou","Andrew J. Einstein",1
"Shuxin Zhou","Gai Elhanan",1
"Shuxin Zhou","James Geller",1
"Shuxin Zhou","Luke Lindemann",1
"Shuxin Zhou","Yehoshua Perl",1
"Shuyi Ji","Rongrong Ji",1
"Shuyi Ji","Wanwan Tang",1
"Shuyi Ji","Xibin Zhao",1
"Shuyi Ji","Yifan Feng",1
"Shuyi Ji","Yue Gao 0002",1
"Shuying Sun","David Zhang",1
"Shuying Sun","Giuseppe Ottaviano",1
"Shuying Sun","Janani Padmanabhan",1
"Shuying Sun","Li Xia",1
"Shuying Sun","Linjun Yang",1
"Shuying Sun","Philip Pronin",1
"Shweta Jain 0003","Austin R. Benson",1
"Shweta Jain 0003","C. Seshadhri",1
"Shweta Jain 0003","David F. Gleich",1
"Shweta Yadav","Amit P. Sheth",1
"Shweta Yadav","Francois R. Lamy",1
"Shweta Yadav","Krishnaprasad Thirunarayan",1
"Shweta Yadav","Raminta Daniulaityte",1
"Shweta Yadav","Usha Lokala",1
"Shwetanshu Singh","Karandeep Singh Juneja",2
"Shwetanshu Singh","Ponnurangam Kumaraguru",2
"Si Chen","Hui Li 0057",1
"Si Chen","Lianyun Li",1
"Si Chen","Qian Yang",1
"Si Chen","Yanghua Xiao",1
"Si Wei","Xiaodan Zhu",1
"Si Zhang","Boxin Du",1
"Si Zhang","Dawei Zhou",1
"Si Zhang","Hanghang Tong",4
"Si Zhang","Jiejun Xu",1
"Si Zhang","Jingrui He",1
"Si Zhang","Jun Wu",1
"Si Zhang","Liang Xiong",2
"Si Zhang","Lihui Liu",1
"Si Zhang","Yinglong Xia",2
"Si Zhang","Yuchen Yan",1
"Sian Wen","Andrea L. Bertozzi",1
"Sian Wen","Andy Chen",1
"Sian Wen","David Hyde",1
"Sian Wen","Nicholas Liskij",1
"Sian Wen","P. Jeffrey Brantingham",1
"Sian Wen","Tanishq Bhatia",1
"Siawpeng Er","Chao Zhang 0014",1
"Siawpeng Er","Ruijia Wang",1
"Siawpeng Er","Tuo Zhao",1
"Sibo Wang 0001","Zengfeng Huang",1
"Sibo Yan","Yang Zhou",1
"Sibo Yan","Zhe Jiang 0001",2
"Siby Charley Pulikottil","Manish Gupta",1
"Sida Wang","Ananth Sankar",1
"Sida Wang","Bee-Chung Chen",1
"Sida Wang","Bo Long",2
"Sida Wang","Deepak Agarwal",1
"Sida Wang","Huiji Gao",2
"Sida Wang","Liang Zhang 0021",1
"Sida Wang","Mingzhou Zhou",1
"Sida Wang","Qi Guo",1
"Sida Wang","Weiwei Guo",1
"Sida Wang","Zimeng Yang",1
"Sidan Gao","Kemafor Anyanwu",1
"Sidan Gao","Nodirbek Korchiev",1
"Sidan Gao","Vodelina Samatova",1
"Siddarth R.","Akash Rupela",1
"Siddarth R.","Balaji Krishnamurthy",1
"Siddarth R.","Piyush Gupta",1
"Siddhant Garg","Adarsh Kumar 0001",1
"Siddhant Garg","Vibhor Goel",1
"Siddhant Garg","Yingyu Liang",1
"Siddharth Biswal","Cao Xiao",1
"Siddharth Biswal","Jimeng Sun",1
"Siddharth Biswal","Lucas Glass",1
"Siddharth Biswal","M. Brandon Westover",1
"Siddhartha Prasad","Dalitso Banda",1
"Siddhartha Prasad","Lei Zhang",1
"Siddhartha Prasad","Lucy Zhang",1
"Siddhartha Prasad","William T. Freeman",1
"Siddhartha Sen 0001","Ashton Anderson",1
"Siddhartha Sen 0001","Jon M. Kleinberg",1
"Sidharth Mahotra","Chris Johnson",1
"Sidharth Mahotra","Hans G. Lemij",1
"Sidharth Mahotra","Juleke Majoor",1
"Sidharth Mahotra","Koen A. Vermeer",1
"Sidharth Mahotra","Kouros Nouri-Mahdavi",1
"Sidharth Mahotra","Louis R. Pasquale",1
"Sidharth Mahotra","Mengyu Wang",1
"Sidharth Mahotra","Micahel H. Goldbaum",1
"Sidharth Mahotra","Michael V. Boland",1
"Sidharth Mahotra","Siamak Yousefi",1
"Sidharth Mahotra","Tobias Elze",1
"Sidney D'Mello","Gonzalo J. Martínez",1
"Sidney D'Mello","Nitesh V. Chawla",1
"Sidney Goldblatt","Fuad Rahman",1
"Sihai Tang","Song Fu",1
"Sihang Jiang","Guotong Xie",1
"Sihang Jiang","Keqiang Wang",1
"Sihang Jiang","Sheng Zhang",1
"Sihang Jiang","Yanghua Xiao",1
"Sihang Jiang","Yuan Ni",1
"Sihuan Li","Dingwen Tao",1
"Sihuan Li","Franck Cappello",1
"Sihuan Li","Julie Bessac",1
"Sihuan Li","Zizhong Chen",1
"Sijia Yang","Dejing Dou",1
"Sijia Yang","Haoyi Xiong",1
"Sijia Yang","Haozhe An",1
"Sijia Yang","Licheng Wang",1
"Sijia Yang","Xingjian Li 0002",1
"Sijia Yang","Zhi Feng",1
"Sijie Ruan","Cheng Long",1
"Sijie Ruan","Hui He",1
"Sijie Ruan","Jie Bao 0003",1
"Sijie Ruan","Junbo Zhang",1
"Sijie Ruan","Li Song",1
"Sijie Ruan","Ruiyuan Li",1
"Sijie Ruan","Shengnan Wu",1
"Sijie Ruan","Tianfu He",1
"Sijie Ruan","Tianrui Li",1
"Sijie Ruan","Yanhua Li",1
"Sijie Ruan","Yiheng Chen",1
"Sijie Ruan","Yu Zheng",1
"Sijie Ruan","Yu Zheng 0004",2
"Sijie Ruan","Zhongyuan Jiang",1
"Sijie Ruan","Zi Xiong",1
"Sikder Tahsin Al-Amin","Carlos Ordonez 0001",1
"Sikder Tahsin Al-Amin","Ladjel Bellatreche",1
"Sikder Tahsin Al-Amin","Siva Uday Sampreeth Chebolu",1
"Sikder Tahsin Al-Amin","Xiantian Zhou",1
"Silei Xu","Giovanni Campagna",1
"Silei Xu","Jian Li",1
"Silei Xu","Monica S. Lam",1
"Silvia Giordano","Emilio Ferrara",1
"Silvio Amir","Mark Dredze",1
"Sima Esfandiarpour Borujeni","Alok Dand",1
"Sima Esfandiarpour Borujeni","Saideep Nannapaneni",1
"Sima Siami-Namini","Akbar Siami Namin",1
"Sima Siami-Namini","Neda Tavakoli",1
"Simo Hanouna","Bracha Shapira",1
"Simo Hanouna","Lior Rokach",1
"Simo Hanouna","Mor Kertis",1
"Simon Baumgartner","Abe Ittycheriah",1
"Simon Baumgartner","Cong Yu 0001",1
"Simon Gottschalk","Elena Demidova",1
"Simon Hanselmann","Achim Basermann",1
"Simon Hanselmann","Achim Streit",1
"Simon Hanselmann","Martin Siggel",1
"Simon Hughes","Khalifeh Al Jadda",1
"Simon Hughes","Xiquan Cui",1
"Simon J. Herko","John M. Easton",1
"Simon Pierre Dembele","Carlos Ordonez 0001",1
"Simon Pierre Dembele","Ladjel Bellatreche",1
"Simon Razniewski","Priyanka Das",1
"Simon S. Woo","Hanbin Jang",1
"Simon S. Woo","Hyoungshick Kim",1
"Simon S. Woo","Simon S. Woo",2
"Simon S. Woo","Woojung Ji",1
"Simon S. Woo",NA,1
"Simon Shapiro","Jason Hong",1
"Simon Shapiro","Wei Wu",1
"Simone Filice","David Carmel",1
"Simone Filice","Nachshon Cohen",1
"Simone Monaco","Andrea Pasini",1
"Simone Monaco","Daniele Apiletti",1
"Simone Monaco","Elena Baralis",1
"Simone Monaco","Luca Colomba",1
"Simone Monaco","Paolo Garza",1
"Sina Lin","Alex Aiken",1
"Sina Lin","Jiaxuan You",1
"Sina Lin","Jure Leskovec",1
"Sina Lin","Rex Ying",1
"Sinan G. Aksoy","Cheong Hee Park",1
"Sinan G. Aksoy","Haesun Park",1
"Sinan Yildirim","Hakan Bugra Erentug",1
"Sinan Yildirim","Kamer Kaya",1
"Sinan Yildirim","Soner Aydin",1
"Siqi Wu","Deborah L. Hall",1
"Siqi Wu","Huan Liu 0001",1
"Siqi Wu","Lexing Xie",1
"Siqi Wu","Marian-Andrei Rizoiu",1
"Siqi Wu","Yasin N. Silva",1
"Siqiang Luo","Aoying Zhou",1
"Siqiang Luo","Weining Qian",1
"Siqiang Luo","Yifeng Luo",1
"Siqing Li","Gaole He",1
"Siqing Li","Ji-Rong Wen",1
"Siqing Li","Nicholas Jing Yuan",1
"Siqing Li","Wayne Xin Zhao",1
"Siqing Li","Zhicheng Wei",1
"Sirjan Kafle","Ananth Sankar",1
"Sirjan Kafle","Bharat Jain",1
"Sirjan Kafle","Di Wen",1
"Sirjan Kafle","Dylan Wang",1
"Sirjan Kafle","Liang Zhang 0021",1
"Sirjan Kafle","Nikita Gupta",1
"Sirjan Kafle","Suhit Sinha",1
"Sirjan Kafle","Sumit Srivastava",1
"Sirui Wang","Fuzheng Zhang",2
"Sirui Wang","Ji-Rong Wen",2
"Sirui Wang","Zhongyuan Wang",2
"Sisheng Liang","Fang Jin",1
"Siva Uday Sampreeth Chebolu","Carlos Ordonez 0001",1
"Sivam Pasupathipillai","Emanuele Della Valle",1
"Siwei Li","Anish Upadhayay",1
"Siwei Li","Duen Horng Chau",1
"Siwei Li","Haekyu Park",1
"Siwei Li","Matthew Hull",1
"Siwei Li","Omar Shaikh",1
"Siwei Li","Scott Freitas",1
"Siwei Li","Susanta Routray",1
"Siwei Li","Zhiyan Zhou",1
"Siwei Li","Zijie J. Wang",1
"Siyu Huang","Dejing Dou",1
"Siyu Huang","Haifeng Wang",1
"Siyu Huang","Haozhe An",1
"Siyuan Shang","Alfredo Cuzzocrea",1
"Smit Shah 0003","Anna Swigart",1
"Smit Shah 0003","Kiumars Soltani",1
"Smit Shah 0003","Kyle Buckingham",1
"Smit Shah 0003","Luyao Yang",1
"Soham Dasgupta","Anantaa Kotal",1
"Soham Dasgupta","Anupam Joshi",1
"Soham Dasgupta","Aritran Piplai",1
"Somdeb Sarkhel","Deepak Venugopal",1
"Somesh Dube","George K. Thiruvathukal",1
"Somesh Dube","Gore Kao",1
"Somesh Dube","Kaiwen Yu",1
"Somesh Dube","Ming Yin",1
"Somesh Dube","Shuo-Han Chen",1
"Somesh Dube","Yung-Hsiang Lu",1
"Somiya Metu","Adrienne Raglin",1
"Sonam Damani","Kedhar Nath Narahari",1
"Soner Aydin","Hakan Bugra Erentug",1
"Songfan Yang","Gale Yan Huang",1
"Songfan Yang","Jiliang Tang",1
"Songfan Yang","Neil Heffernan",1
"Songfan Yang","Rose Luckin",1
"Songgaojun Deng","Huzefa Rangwala",2
"Songgaojun Deng","Lijing Wang 0001",1
"Songgaojun Deng","Shusen Wang",1
"Songgaojun Deng","Yue Ning",2
"Songhe Feng","Yidong Li",1
"Songyang Zhang","Jiebo Luo",1
"Songyun Ye","Jingran Xu",1
"Songyun Ye","Wei Wang",1
"Songyun Ye","Xiaosheng Luo",1
"Sonia-Florina Horchidan","Hassan Nazeer Chaudhry",1
"Sonia-Florina Horchidan","Muhammad Arsalan",1
"Sonia-Florina Horchidan","Vladimir Vlassov",1
"Sonia-Florina Horchidan","Zainab Abbas",1
