"from","to","weight"
"Xi Zhang","Fei Wang 0001",1
"Xi Zhang","Guang-Gang Geng",1
"Xi Zhang","Jiayu Zhou",1
"Xi Zhang","Xiao-Bo Jin",1
"Xi Zhang","Yu Zeng",1
"Xi Zhang","Zhiwei Yan",1
"Xia Hu","Fred Morstatter",2
"Xia Hu","Huan Liu 0001",4
"Xia Hu","Jiliang Tang",1
"Xia Hu","Shuiwang Ji",1
"Xia Hu","Tat-Seng Chua",1
"Xia Hu","Yi Chang 0001",1
"Xian Teng","Xidao Wen",1
"Xian Teng","Yu-Ru Lin",1
"Xian Wu","Chao Huang 0001",1
"Xian Wu","Jun Tao 0002",1
"Xian Wu","Nitesh V. Chawla",1
"Xian Wu","Yuxiao Dong",1
"Xianchao Zhang","Jiebo Luo",1
"Xianchao Zhu","Li Gao",1
"Xianchao Zhu","Tingting He",1
"Xianchao Zhu","Xiaohua Hu 0001",1
"Xianchao Zhu","Xingpeng Jiang",1
"Xianduan Yang","Kwok-Leung Tsui",1
"Xiang Cheng 0003","Sen Su",1
"Xiang Cheng 0003","Shuang Lang",1
"Xiang Deng","Chaoran Cui",1
"Xiang Deng","Huidi Fang",1
"Xiang Deng","Xiushan Nie",1
"Xiang Deng","Yilong Yin",1
"Xiang Li 0067","Ben Kao",1
"Xiang Li 0067","Martin Ester",1
"Xiang Li 0067","Xin Wang 0019",1
"Xiang Li 0067","Yao Wu",1
"Xiang Li 0067","Yudian Zheng",1
"Xiang Ren 0001","Clare R. Voss",1
"Xiang Ren 0001","Heng Ji",1
"Xiang Ren 0001","Jiawei Han 0001",4
"Xiang Ren 0001","Lance M. Kaplan",1
"Xiang Ren 0001","Meng Qu",1
"Xiang Ren 0001","Ming Zhang 0004",1
"Xiang Ren 0001","Tarek F. Abdelzaher",1
"Xiang Ren 0001","Timothy P. Hanratty",1
"Xiang Ren 0001","Wenqi He",1
"Xiang Ren 0001","Zeqiu Wu",1
"Xiang Wu","Ambuj K. Singh",1
"Xiang Wu","Zhenyu Yan 0001",1
"Xiang Zhao 0002","Wei Wang 0011",1
"Xiangliang Zhang 0001","Nitesh V. Chawla",1
"Xiangnan He 0001","Alessandro Bozzon",1
"Xiangnan He 0001","Bhargav Kanagal",1
"Xiangnan He 0001","Hanwang Zhang",1
"Xiangnan He 0001","Liqiang Nie",1
"Xiangnan He 0001","Lizi Liao",1
"Xiangnan He 0001","Pradeep K. Murukannaiah",1
"Xiangnan He 0001","Sandya Mannarswamy",1
"Xiangnan He 0001","Steffen Rendle",1
"Xiangnan He 0001","Tat-Seng Chua",1
"Xiangnan He 0001","Tridib Mukherjee",1
"Xiangnan He 0001","Xia Hu",1
"Xiangnan Kong","Yangyong Zhu",1
"Xiangnan Ren","Hubert Naacke",1
"Xiangnan Ren","Jérémy Lhez",1
"Xiangnan Ren","Li Ke",1
"Xiangnan Ren","Olivier Curé",1
"Xiangqun Chen","Guoai Xu",1
"Xiangqun Chen","Jason I. Hong",1
"Xiangqun Chen","Miao Zhang",1
"Xiangru Huang","Eric P. Xing",1
"Xiangru Huang","Inderjit S. Dhillon",1
"Xiangru Huang","Pradeep Ravikumar",1
"Xiangru Huang","Wei Dai 0003",1
"Xiangrui Meng","Ameet Talwalkar",1
"Xiangying Chen","Hong Gao 0001",1
"Xiangying Chen","Jianzhong Li 0001",1
"Xiangyu Ke","Arijit Khan",1
"Xiangyu Wang","Jinhui Xu 0001",1
"Xiangyu Wang","Tevfik Kosar",1
"Xiangyu Zhang 0001","Dongyan Xu",1
"Xiangyu Zhao","Jiliang Tang",1
"Xianjun Shen","Li Gao",1
"Xianjun Shen","Tingting He",1
"Xianjun Shen","Xianchao Zhu",1
"Xianjun Shen","Xiaohua Hu 0001",1
"Xianjun Shen","Xingpeng Jiang",1
"Xianping Tao","Jian Lu 0001",1
"Xianren Wu","Abhishek Gupta",1
"Xianren Wu","Shakti Sinha",1
"Xianren Wu","Vijay Dialani",1
"Xiao-Bo Jin","Guang-Gang Geng",1
"Xiao-Bo Jin","Zhiwei Yan",1
"Xiao-Han T. Zeng","Bahador Nooraei",1
"Xiao-Han T. Zeng","Daniel Kirsche",1
"Xiao-Han T. Zeng","Jae Young Chung",1
"Xiao-Han T. Zeng","James C. Gibson",1
"Xiao-Han T. Zeng","Ling-Yong Wang",1
"Xiao-Han T. Zeng","Richard T. Shomer",1
"Xiao Han 0001","Daqing Zhang 0001",1
"Xiao Han 0001","Tianben Wang",1
"Xiao Han 0001","Xiaojuan Ma",1
"Xiao Huang 0001","Hancheng Ge",1
"Xiao Huang 0001","James Caverlee",1
"Xiao Huang 0001","Xia Hu",1
"Xiao Lin 0002","Min Zhang 0006",1
"Xiao Lin 0002","Shaoping Ma",1
"Xiao Lin 0002","Yiqun Liu 0001",1
"Xiao Lin 0002","Yongfeng Zhang",1
"Xiao Ma","Mor Naaman",1
"Xiao Ma","Trishala Neeraj",1
"Xiao Meng","Lukasz Golab",1
"Xiao Qin 0003","Elke A. Rundensteiner",1
"Xiao Qin 0003","Lei Cao 0004",1
"Xiao Qin 0003","Susmitha Wunnava",1
"Xiao Qin 0003","Tabassum Kakar",1
"Xiao Wang","Ian Lane",1
"Xiao Wang","Le T. Nguyen",1
"Xiao Wang","Ole J. Mengshoel",1
"Xiao Wang","Wei Min",1
"Xiao Wang","Zongru Wan",1
"Xiao Zhou","Anastasios Noulas",1
"Xiao Zhou","Cecilia Mascolo",1
"Xiao Zhou","Desislava Hristova",1
"Xiaochi Zhou","John D. Albertson",1
"Xiaochi Zhou","Vinícius Amaral",1
"Xiaochuan Gou","Chih-Wei Yi",1
"Xiaochuan Gou","Wen-Chih Peng",1
"Xiaodong Yu","Hao Wang 0002",1
"Xiaodong Yu","Kaixi Hou",1
"Xiaodong Yu","Wu-chun Feng",1
"Xiaofei Zhou","Li Guo 0001",1
"Xiaofei Zhou","Ping Liu",1
"Xiaofei Zhou","Qiannan Zhu",1
"Xiaofeng Gao","Guihai Chen",1
"Xiaofeng Gao","Weiming Bao",1
"Xiaohan Li","Liang Wang 0001",1
"Xiaohan Li","Shu Wu",1
"Xiaohua Hu 0001","Erjia Yan",2
"Xiaohua Hu 0001","Guangrong Li",1
"Xiaohua Hu 0001","Wei-Shih Yang",2
"Xiaojun Chang","Yaoliang Yu",1
"Xiaojun Chang","Yi Yang 0001",1
"Xiaokai Wei","Bokai Cao",2
"Xiaokai Wei","Jiawei Zhang 0001",1
"Xiaokai Wei","Lifang He 0001",1
"Xiaokai Wei","Linchuan Xu",1
"Xiaokai Wei","Philip S. Yu",3
"Xiaokai Wei","Witawas Srisa-an",1
"Xiaokui Xiao","Yin Yang 0001",1
"Xiaokui Xiao","Zhewei Wei",1
"Xiaoli Du","Chiew Tong Lau",1
"Xiaoli Li 0001","Chunjing Xiao",1
"Xiaoli Li 0013","Jun Huan",2
"Xiaoli Li 0013","Sai Nivedita Chandrasekaran",1
"Xiaoli Wang","Beibei Zhang",1
"Xiaoli Wang","Jisong Yang",1
"Xiaolong Li 0005","Chaochao Chen 0001",1
"Xiaolong Li 0005","Jin Yu",1
"Xiaolong Li 0005","Longfei Li",1
"Xiaolong Li 0005","Peilin Zhao",1
"Xiaolong Li 0005","Qing Cui",1
"Xiaolong Li 0005","Xinxing Yang",1
"Xiaolong Li 0005","Xu Chen",1
"Xiaolong Li 0005","Yi Ding",1
"Xiaolong Li 0005","Yuan (Alan) Qi",1
"Xiaolong Zhu","Dewei Bao",1
"Xiaolong Zhu","Jun Wu",1
"Xiaolong Zhu","Li Xue",1
"Xiaolong Zhu","Liang Zhang",1
"Xiaolong Zhu","Wentao Wang 0006",1
"Xiaoming Fu 0001","Depeng Jin",1
"Xiaoming Zhang 0001","Zhoujun Li",1
"Xiaomo Liu","Armineh Nourbakhsh",2
"Xiaomo Liu","John Duprey",1
"Xiaomo Liu","Quanzhi Li",1
"Xiaomo Liu","Robert Martin",1
"Xiaomo Liu","Sameena Shah",1
"Xiaoni Duan","Keishi Tajima",1
"Xiaoou Ding","Hong Gao 0001",1
"Xiaoou Ding","Jianzhong Li 0001",1
"Xiaoou Ding","Xiangying Chen",1
"Xiaopeng Li","James She",1
"Xiaoqian Jiang","Hwanjo Yu",1
"Xiaoqing Liu","Chunjing Xiao",1
"Xiaoqing Liu","Sujatha Das Gollapalli",1
"Xiaoqing Liu","Xiaoli Li 0001",1
"Xiaotie Chen","Zhi-Hua Zhou",1
"Xiaowei Jia","Ankush Khandelwal",2
"Xiaowei Jia","Anuj Karpatne",1
"Xiaowei Jia","Guruprasad Nayak",1
"Xiaowei Jia","James Gerber",1
"Xiaowei Jia","Kimberly Carlson",1
"Xiaowei Jia","Paul C. West",1
"Xiaowei Jia","Vipin Kumar",2
"Xiaowei Jia","Yifan Hu",1
"Xiaowei Wu 0001","T.-H. Hubert Chan",1
"Xiaoxiao Guo","Qiaozhu Mei",1
"Xiaoxiao Wang","Xin Liu 0002",1
"Xiaoxiao Wang","Yanhui Geng",1
"Xiaoxiao Wang","Zhitang Chen",1
"Xiaoyan Yang","Zhenjie Zhang",1
"Xiaoyan Zhuo","Jialing Zhang",1
"Xiaoyan Zhuo","Seung Woo Son 0001",1
"Xiaoyi Lu","Dhabaleswar K. Panda",3
"Xiaoyi Lu","Dipti Shankar",1
"Xiaoyi Lu","Haiyang Shi",1
"Xiaoyi Lu","Houliang Qi",1
"Xiaoyi Lu","Li Zha",1
"Xibo Zhou","Fengchao Peng",1
"Xibo Zhou","Lionel M. Ni",1
"Xibo Zhou","Qiong Luo 0001",1
"Xibo Zhou","Ye Ding",1
"Xike Xie","Torben Bach Pedersen",1
"Xin Cao 0001","Chao Zhang 0014",1
"Xin Cao 0001","Jiawei Han 0001",1
"Xin Cao 0001","Xinhe Geng",1
"Xin Deng","Xin Deng",2
"Xin Deng",NA,1
"Xin Dong 0010","Hui Xiong 0001",1
"Xin Dong 0010","Ivan Marsic",1
"Xin Dong 0010","Leilei Sun",1
"Xin Dong 0010","Randall S. Burd",1
"Xin Dong 0010","Richard A. Farneth",1
"Xin Dong 0010","Yichen Zhou",1
"Xin Huang 0001","Byron Choi",1
"Xin Huang 0001","Jianliang Xu",1
"Xin Huang 0001","Jiming Liu 0001",1
"Xin Huang 0001","William K. Cheung",1
"Xin Huang 0001","Yanchun Zhang",1
"Xin Li 0005","Wanhong Zheng",1
"Xin Li 0016","Shaoping Ma",1
"Xin Li 0016","Yiqun Liu 0001",1
"Xin Mu","Qi Li 0016",1
"Xin Mu","Yang Zhang 0031",1
"Xin Wang 0019","Chenghao Liu",1
"Xin Wang 0019","Chun Chen 0001",1
"Xin Wang 0019","Jiajun Bu",1
"Xin Wang 0019","Martin Ester",2
"Xin Wang 0019","Steven C. H. Hoi",2
"Xin Wang 0019","Yudian Zheng",1
"Xin Xu Lei","Tang Venkat Rangan",1
"Xin Yang","Hui Li 0022",1
"Xin Yu","Richie Frost",1
"Xin Zhang","Martin Zinkevich",1
"Xin Zhang 0018","Hui Wang 0030",1
"Xin Zheng","Aixin Sun",1
"Xin Zheng","Jialong Han",1
"Xin Zheng","Sibo Wang 0001",1
"XinChuan Li","Venkat N. Gudivada",1
"Xinfeng Xu","Alfonso G. Tarditi",1
"Xinfeng Xu","B. Aditya Prakash",1
"Xinfeng Xu","Sangkeun Lee",1
"Xinfeng Xu","Sisi Duan",1
"Xinfeng Xu","Supriya Chinthavali",1
"Xing Su 0002","Hanghang Tong",1
"Xing Su 0002","Jie Lu",1
"Xing Su 0002","Qing He",1
"Xing Su 0002","Yuan Yao 0001",1
"Xing Xie 0001","Jiebo Luo",1
"Xing Xie 0001","Longbing Cao",1
"Xingfen Wang","Zhou Yang",1
"Xingjian Shi","Dit-Yan Yeung",1
"Xingjian Shi","Irwin King",1
"Xingpeng Jiang","Li Gao",1
"Xingpeng Jiang","Tingting He",1
"Xingpeng Jiang","Xiaohua Hu 0001",1
"Xingquan Zhu","Jing Jiang 0002",1
"Xingshen Song","Xiaoyong Li 0002",1
"Xingshen Song","Yuexiang Yang",1
"Xinhe Geng","Jiawei Han 0001",1
"Xinhui Tian","Jianfeng Zhan",1
"Xinhui Tian","Lei Wang 0004",1
"Xinhui Tian","Yuanqing Guo",1
"Xinjiang Lu","Bin Guo 0001",1
"Xinjiang Lu","Chuanren Liu",1
"Xinjiang Lu","Hengshu Zhu",1
"Xinjiang Lu","Hui Xiong 0001",2
"Xinjiang Lu","Mingfei Teng",1
"Xinjiang Lu","Yanchi Liu",1
"Xinjiang Lu","Zhiwen Yu 0001",1
"Xinli Yu","Bo Song",2
"Xinli Yu","Chi Zhang",1
"Xinli Yu","Cui Lin",1
"Xinli Yu","Erjia Yan",2
"Xinli Yu","Guangrong Li",1
"Xinli Yu","Jianliang Gao",2
"Xinli Yu","Jin Zhang",1
"Xinli Yu","Wei-Shih Yang",3
"Xinli Yu","Xiaohua Hu 0001",3
"Xinli Yu","Zheng Chen 0010",1
"Xinru Page","Marco Marabelli",1
"Xinsheng Li","K. Selçuk Candan",1
"Xinsheng Li","Maria Luisa Sapino",1
"Xintao Wu","Aidong Lu",1
"Xintao Wu","Jun Li",1
"Xintian Li","Jianwu Wang",1
"Xintian Li","Jing Li",1
"Xinxing Yang","Jin Yu",1
"Xinxing Yang","Jun Zhou 0011",1
"Xinxing Yang","Li Wang 0056",1
"Xinxing Yang","Qing Cui",1
"Xinxing Yang","Xiaolong Li 0005",1
"Xinxing Yang","Xu Chen",1
"Xinxing Yang","Yi Ding",1
"Xinxing Yang","Yuan (Alan) Qi",1
"Xinyi Zhang","Ben Y. Zhao",2
"Xinyi Zhang","Gang Wang 0011",1
"Xinyi Zhang","Haitao Zheng 0001",2
"Xinyi Zhang","Shiliang Tang",1
"Xinyi Zhang","Yanzi Zhu",1
"Xinyi Zhang","Yuanshun Yao",1
"Xinyi Zhang","Yun Zhao",1
"Xinying Song","Ciya Liao",1
"Xinying Song","Jianfeng Gao",1
"Xinying Song","Saekoo Lee",1
"Xinying Song","Yelong Shen",1
"Xinyu Wei","Patrick Lucey",2
"Xinyu Xing","C. Lee Giles",1
"Xinyu Xing","Xue Liu 0001",1
"Xiongcai Cai","Fang Chen 0001",1
"Xiongcai Cai","Jianjia Zhang",1
"Xiongcai Cai","Yang Wang 0002",1
"Xiucheng Li","Gao Cong",1
"Xiucheng Li","Lisi Chen",1
"Xiucheng Li","Yun Cheng",1
"Xiushan Nie","Yilong Yin",1
"Xixian Han","Jianzhong Li 0001",1
"Xixian Han","Zhipeng Cai 0001",1
"Xu Chen","Yi Ding",1
"Xu Chen","Yuan (Alan) Qi",1
"Xu Chen 0017","Huidi Zhang",1
"Xu Chen 0017","W. Bruce Croft",1
"Xu Chi","Allan N. Zhang",1
"Xu Chi","Sobhan Asian",1
"Xu Hu","Jun Huang 0007",1
"Xu Hu","Minghui Qiu",1
"Xuan-Hong Dang","Ambuj K. Singh",1
"Xuan-Hong Dang","Xiang Wu",1
"Xuan-Hong Dang","Zhenyu Yan 0001",1
"Xuan Lu","Gang Huang 0001",1
"Xuan Lu","Ning Wang",1
"Xuan Lu","Qiaozhu Mei",1
"Xuan Lu","Xuanzhe Liu",1
"Xuan Song","Dou Huang",1
"Xuan Song","Renhe Jiang",1
"Xuan Song","Ryosuke Shibasaki",1
"Xuan Song","Satoshi Miyazawa",1
"Xuan Song","Zipei Fan",1
"Xuan Zhou","Wenjun Wu 0001",1
"Xuan Zhou","Yong Han",1
"Xuanhui Wang","Mingyang Zhang 0001",1
"Xuanli He","Marimuthu Palaniswami",1
"Xuanli He","Yee Wei Law",1
"Xuanzhe Liu","Felix Xiaozhu Lin",1
"Xuanzhe Liu","Gang Huang 0001",1
"Xuanzhe Liu","Ning Wang",1
"Xuanzhe Liu","Qiaozhu Mei",1
"Xuanzhe Liu","Yunxin Liu",1
"Xuchao Zhang","Arnold P. Boedihardjo",3
"Xuchao Zhang","Chang-Tien Lu",3
"Xuchao Zhang","Jing Dai",1
"Xuchao Zhang","Liang Zhao 0002",3
"Xuchao Zhang","Naren Ramakrishnan",1
"Xuchao Zhang","Zhiqian Chen",2
"Xue Liu 0001","C. Lee Giles",1
"Xuefeng Peng","Catherine Glenn",1
"Xuefeng Peng","Jiebo Luo",3
"Xuefeng Peng","Jingyao Zhan",1
"Xuefeng Peng","Li-Kai Chi",1
"Xuefeng Peng","Tianran Hu",1
"Xuefeng Peng","Yiming Pan",1
"Xuejian Wang","Guanyu Tao",1
"Xuejian Wang","Jun Wang 0012",1
"Xuejian Wang","Kan Ren",1
"Xuejian Wang","Lantao Yu",1
"Xuejian Wang","Weinan Zhang 0001",1
"Xuejian Wang","Yong Yu 0001",1
"Xueping Weng","Guoliang Li 0001",1
"Xueping Weng","Huiqi Hu",1
"Xueping Weng","Jianhua Feng",1
"Xueying Guo","George Trimponias",1
"Xueying Guo","Xiaoxiao Wang",1
"Xueying Guo","Xin Liu 0002",1
"Xueying Guo","Yanhui Geng",1
"Xueying Guo","Zhitang Chen",1
"Xun Zhang 0001","Shouyang Wang",1
"Xuning Tang","Craig Freeman",1
"Xuntao Cheng","Bingsheng He",1
"Xuntao Cheng","Chiew Tong Lau",1
"Xuntao Cheng","Xiaoli Du",1
"Xutao Li","Gao Cong",1
"Ya Xu","Edoardo M. Airoldi",1
"Yabing Feng","Yu Qiao 0001",1
"Yada Zhu","Jingrui He",1
"Yael Amsterdamer","Oded Goldreich 0002",1
"Yaguang Li","Bolong Zheng",1
"Yaguang Li","Cyrus Shahabi",1
"Yaguang Li","Han Su",1
"Yaguang Li","Tieke He",1
"Yaguang Li","Ugur Demiryurek",1
"Yali Wan","Clayton Mellina",1
"Yali Wan","Neil O'Hare",1
"Yali Wan","Yi Chang 0001",1
"Yaliang Li","Aidong Zhang",1
"Yaliang Li","Chun-Ta Lu",1
"Yaliang Li","Jing Gao 0004",1
"Yaliang Li","Philip S. Yu",1
"Yan Liang","Christan Grant",2
"Yan Liang","Le Gruenwald",1
"Yan Liang","Mohiuddin Solaimani",1
"Yan Wang","Jin Xin",1
"Yan Wang","Jun Pang 0001",1
"Yan Wang","Yang Zhang 0016",1
"Yan Wang","Zongxu Qin",1
"Yan Yan","Abhishek Gupta",1
"Yan Yan","Shakti Sinha",1
"Yan Yan","Vijay Dialani",1
"Yan Yan","Xianren Wu",1
"Yan Zhao 0008","Han Su",1
"Yan Zhao 0008","Kai Zheng 0001",1
"Yan Zhao 0008","Yang Li",1
"Yan Zhao 0008","Yu Wang",1
"Yan Zheng 0001","Jeff M. Phillips",1
"Yan Zhuang","Guoliang Li 0001",1
"Yan Zhuang","Haiying Shen",1
"Yan Zhuang","Jianhua Feng",1
"Yan Zhuang","John Lach",1
"Yan Zhuang","Zhuojian Zhong",1
"Yanan Zheng","Jianmin Wang 0001",1
"Yanan Zheng","Jun Yan 0001",1
"Yanan Zheng","Lei Ji",1
"Yanan Zheng","Lijie Wen",1
"Yanchi Liu","Bin Guo 0001",1
"Yanchi Liu","Chuanren Liu",1
"Yanchi Liu","Hengshu Zhu",1
"Yanchi Liu","Hui Xiong 0001",3
"Yanchi Liu","Mingfei Teng",1
"Yanchi Liu","Xinjiang Lu",1
"Yanchun Zhang","Jiming Liu 0001",1
"Yanfang Ye","Melih Abdulhayoglu",1
"Yanfang Ye","Wanhong Zheng",1
"Yanfang Ye","Xin Li 0005",1
"Yanfang Ye","Yangqiu Song",1
"Yang-Yin Lee","Hen-Hsen Huang",1
"Yang-Yin Lee","Hsin-Hsi Chen",1
"Yang-Yin Lee","Ting-Yu Yen",1
"Yang Cao 0012","Shuai Ma 0001",1
"Yang Gao 0027","Ahsanul Haque",1
"Yang Gao 0027","Latifur Khan",1
"Yang Gao 0027","Mohammad M. Masud",1
"Yang Jiao","Jérémie Jakubowicz",1
"Yang Li","Han Su",1
"Yang Li","Kai Zheng 0001",1
"Yang Li","Yu Wang",1
"Yang Song 0010","Liang He 0001",1
"Yang Wang 0002","Fang Chen 0001",1
"Yang Wang 0002","Jianjia Zhang",1
"Yang Yang","Dongyun Yi",1
"Yang Yang","Guangtao Wang",1
"Yang Yang","Jie Wang 0005",1
"Yang Yang","Jieping Ye",1
"Yang Yang 0002","Jiewei Cao",1
"Yang Yang 0002","Zi Huang",1
"Yang Zhang","Srinivasan Parthasarathy 0001",1
"Yang Zhang","Yusu Wang",1
"Yang Zhang 0001","Dawei Yin",1
"Yang Zhang 0001","Jiliang Tang",1
"Yang Zhang 0001","Mark A. Hasegawa-Johnson",1
"Yang Zhang 0001","Thomas S. Huang",1
"Yang Zhang 0001","Yi Chang 0001",1
"Yang Zhang 0016","Jin Xin",1
"Yang Zhou 0008","Bin Cui 0001",1
"Yang Zhou 0008","Dongsheng Yang",1
"Yang Zhou 0008","Shigang Chen",1
"Yang Zhou 0008","Xiaoming Li 0001",1
"Yanghua Xiao","Haixun Wang",1
"Yanghua Xiao","Hanghang Tong",1
"Yanghua Xiao","Wei Wang 0009",1
"Yanghui Rao","Fu Lee Wang",1
"Yanghui Rao","Haoran Xie 0001",1
"Yanghui Rao","Jian Yin 0001",1
"Yanghui Rao","Yuwei Liu",1
"Yangqiu Song","Dik Lun Lee",1
"Yangqiu Song","Haoran Li 0003",1
"Yangqiu Song","Jiawei Han 0001",1
"Yangqiu Song","Melih Abdulhayoglu",1
"Yangqiu Song","Ming Zhang 0004",1
"Yangqiu Song","Xudong Liu 0001",1
"Yangqiu Song","Yizhou Sun",1
"Yangqiu Song","Zizhe Wang",1
"Yangwen Yu","Jacqueline C. K. Lam",1
"Yangwen Yu","James Jian Qiao Yu",1
"Yangwen Yu","Victor O. K. Li",1
"Yangyang Zhang","Jianxin Li",1
"Yanhua Li","Yu Zheng 0004",1
"Yanhui Geng","Xin Liu 0002",1
"Yaniv Ovadia","D. Sculley",1
"Yaniv Ovadia","Daniel Newburger",1
"Yaniv Ovadia","Dilip Krishnan",1
"Yaniv Ovadia","Josh Livni",1
"Yaniv Ovadia","Ryan Poplin",1
"Yaniv Ovadia","Tiantian Zha",1
"Yaniv Ovadia","Yoni Halpern",1
"Yanjie Fu","Charu C. Aggarwal",3
"Yanjie Fu","Deepak S. Turaga",1
"Yanjie Fu","Guannan Liu",2
"Yanjie Fu","Hui Xiong 0001",2
"Yanjie Fu","Jingci Ming",1
"Yanjie Fu","Leilei Sun",1
"Yanjie Fu","Mingfei Teng",1
"Yanjie Fu","Srinivasan Parthasarathy 0002",1
"Yanjie Fu","Wenqing Hu",1
"Yanjie Fu","Yong Ren",1
"Yanmei Fu","Changying Du",1
"Yanmei Fu","Hongzhi Yin",1
"Yanmei Fu","Hui Xiong 0001",1
"Yanmei Fu","Qinyong Wang",1
"Yannis Chronis","Yannis E. Ioannidis",1
"Yanxin Pan","Alexander Burnap",1
"Yanxin Pan","Jeffrey Hartley",1
"Yanxin Pan","Panos Y. Papalambros",1
"Yanxin Pan","Richard Gonzalez",1
"Yanyan Lan","Jiafeng Guo",1
"Yanyan Lan","Jingfang Xu",1
"Yanyan Lan","Jun Xu 0001",2
"Yanyan Lan","Liang Pang",1
"Yanyan Lan","Xueqi Cheng",2
"Yanyan Wang","Fengfeng Fan",1
"Yanyan Wang","Lianping Wang",1
"Yanyan Wang","Murtadha H. M. Ahmed",1
"Yanzi Zhu","Ben Y. Zhao",1
"Yanzi Zhu","Haitao Zheng 0001",1
"Yanzi Zhu","Yuanshun Yao",1
"Yao Bu","Ying Xing",1
"Yao Guo 0001","Guoai Xu",1
"Yao Guo 0001","Jason I. Hong",1
"Yao Guo 0001","Miao Zhang",1
"Yao Guo 0001","Xiangqun Chen",1
"Yao Wu","Ben Kao",1
"Yao Wu","Martin Ester",1
"Yao Wu","Xin Wang 0019",1
"Yao Wu","Yudian Zheng",1
"Yao Zhang 0009","Xiangnan Kong",1
"Yao Zhang 0009","Yangyong Zhu",1
"Yao Zhang 0009","Yun Xiong",1
"Yaocheng Chang","Chunjing Xiao",1
"Yaocheng Chang","Sujatha Das Gollapalli",1
"Yaocheng Chang","Xiaoli Li 0001",1
"Yaocheng Chang","Xiaoqing Liu",1
"Yaoliang Yu","Yi Yang 0001",1
"Yaqing Zhang","Zhongfei Zhang",1
"Yasar Khan","Alokkumar Jha",1
"Yasar Khan","Antoine Zimmermann",1
"Yasar Khan","Dietrich Rebholz-Schuhmann",1
"Yasar Khan","Ratnesh Sahay",1
"Yashen Wang","Chong Feng",1
"Yashen Wang","Heyan Huang",1
"Yasue Kishino","Futoshi Naya",1
"Yasue Kishino","Koh Takeuchi",1
"Yasue Kishino","Naonori Ueda",1
"Yasue Kishino","Yoshinari Shirai",1
"Yasuko Kawahata","Akira Ishii",2
"Yasuko Kawahata","Mingyi Sun",1
"Yasuko Kawahata","Shinichirou Yamada",1
"Yasuko Kawahata","Taketo Kawamura",1
"Yasuko Kawahata","Yukari Moriyama",1
"Yating Zhang","Adam Jatowt",1
"Yating Zhang","Katsumi Tanaka",1
"Ye Ding","Fengchao Peng",1
"Ye Ding","Lionel M. Ni",1
"Ye Ding","Qiong Luo 0001",1
"Ye Ouyang","Le Su",1
"Ye Ouyang","Wenyuan Lu",1
"Ye Ouyang","Zhenyi Lin",1
"Ye Ouyang","Zhongyuan Li",1
"Yee Wei Law","Marimuthu Palaniswami",1
"Yejin Kim","Hwanjo Yu",2
"Yejin Kim","Jimeng Sun",1
"Yejin Kim","Jingyun Choi",1
"Yejin Kim","Xiaoqian Jiang",2
"Yejin Kim","Yosep Chong",1
"Yelena Mejova","Ingmar Weber",1
"Yelena Mejova","Michaël Aupetit",1
"Yelong Shen","Ciya Liao",1
"Yelong Shen","Jianfeng Gao",2
"Yelong Shen","Po-Sen Huang",1
"Yelong Shen","Saekoo Lee",1
"Yelong Shen","Weizhu Chen",1
"Yexi Jiang","Bin Xia 0003",1
"Yexi Jiang","Chunqiu Zeng",1
"Yexi Jiang","Dewei Bao",1
"Yexi Jiang","Jun Wu",1
"Yexi Jiang","Li Xue",1
"Yexi Jiang","Liang Zhang",1
"Yexi Jiang","Wentao Wang 0006",1
"Yexi Jiang","Wubai Zhou",1
"Yexi Jiang","Xiaolong Zhu",1
"Yexi Jiang","Zheng Liu 0001",1
"Yeye He","Kris Ganjam",1
"Yi-Fan Chu","Chuan-Ju Wang",1
"Yi-Fan Chu","Hsiu-Wei Yang",1
"Yi-Fan Chu","Ming-Feng Tsai",1
"Yi-Hsin Wu","Cheng-Juei Yu",1
"Yi-Hsin Wu","Li-Jung Chen",1
"Yi-Hsin Wu","Sheng-De Wang",1
"Yi-Zhu Dai","Min-Chun Hu 0001",1
"Yi-Zhu Dai","Wan-Lun Tsai",1
"Yi Chang 0001","Hongyuan Zha",1
"Yi Chang 0001","Huan Liu 0001",1
"Yi Chang 0001","Mark A. Hasegawa-Johnson",1
"Yi Chang 0001","Philip S. Yu",1
"Yi Chang 0001","Ricardo Baeza-Yates",1
"Yi Chang 0001","Thomas S. Huang",1
"Yi Ding","Yuan (Alan) Qi",1
"Yi Jin","Amit Rai",1
"Yi Jin","Hua Gao",1
"Yi Jin","Nilaj Rukadikar",1
"Yi Jin","Yixing Qin",1
"Yi Liu 0033","Anand Iyer",1
"Yi Liu 0033","S. V. N. Vishwanathan",1
"Yi Tay","Chenliang Li",1
"Yi Tay","Jialong Han",1
"Yi Tay","Luu Anh Tuan",2
"Yi Tay","Minh C. Phan",1
"Yi Tay","Siu Cheung Hui",2
"Yiannis Georgiou","Olivier Richard",1
"Yichen Zhou","Hui Xiong 0001",1
"Yichen Zhou","Ivan Marsic",1
"Yichen Zhou","Randall S. Burd",1
"Yichen Zhou","Richard A. Farneth",1
"Yicheng Sun","Chao Zhang 0014",1
"Yicheng Sun","Jiawei Han 0001",1
"Yicheng Sun","Jiayi Liu",1
"Yiea-Funk Te","Pratiksha Jain",2
