"from","to","weight"
"Massimo Cafaro","Catiuscia Melle",1
"Massimo Cafaro","Giovanni Aloisio",1
"Mateusz Piecuch","Dawid Niemiec",1
"Mateusz Piecuch","Jakub Ptaszynski",1
"Mateusz Piecuch","Krzysztof Joachimiak",1
"Mateusz Piecuch","Krzysztof Szarzynski",1
"Mateusz Piecuch","Riccardo Belluzzo",1
"Mateusz Przyborowski","Andrzej Janusz",1
"Mateusz Przyborowski","Dominik Slezak",1
"Mateusz Przyborowski","Lukasz Grad",1
"Mateusz Przyborowski","Piotr Biczyk",1
"Mateusz Przyborowski","Tomasz Tajmajer",1
"Mathias Humbert","Cheng-Te Li",1
"Mathias Humbert","Jun Pang 0001",1
"Mathias Humbert","Michael Backes 0001",1
"Mathias Humbert","Tahleen A. Rahman",1
"Mathieu Génois","Markus Strohmaier",1
"Matteo Cannaviccio","Denilson Barbosa",1
"Matteo Cannaviccio","Paolo Merialdo",1
"Matteo Catena","Nicola Tonellotto",1
"Matteo Catena","Ophir Frieder",1
"Matteo Palmonari","Isabel F. Cruz",1
"Matteo Riondato","Fabio Vandin",1
"Matteo Varvello","Claudio Soriente",1
"Matteo Varvello","Jeremy Blackburn",1
"Matteo Zignani","Gian Paolo Rossi 0001",1
"Matteo Zignani","Sabrina Gaito",1
"Matthew Bredin","Abdel-Hameed A. Badawy",1
"Matthew Bredin","Janice O. McMahon",1
"Matthew Bredin","Shannon K. Kuntz",1
"Matthew Cook 0004","Ankit Kulshrestha",1
"Matthew Cook 0004","Bennie Vorster",1
"Matthew Cook 0004","Edward B. Duffy",1
"Matthew Cook 0004","Edwin Weill",1
"Matthew Cook 0004","Melissa C. Smith",1
"Matthew Cook 0004","Michael Schleiss",1
"Matthew D. Hoffman","Tony Jebara",1
"Matthew Dwyer","Alexander Shires",1
"Matthew Dwyer","Jacob Cohen",1
"Matthew Dwyer","John Hwang",1
"Matthew Hayes","Pete Skomoroch",1
"Matthew Hayes","Sam Shah",1
"Matthew Hayes","Scott Blackburn",1
"Matthew Malir","Meng Jiang 0001",1
"Matthew Malloy","Enis Ceyhun Alp",1
"Matthew Malloy","Paul Barford",1
"Matthew Malloy","Phillip Poon",1
"Matthew P. Daggett","Cara Jones",1
"Matthew P. Daggett","Charlie K. Dagli",1
"Matthew S. Nokleby","Jieping Ye",1
"Matthew Schofield","Anthony F. Breitzman",1
"Matthew Schofield","Brendan Armstrong",1
"Matthew Schofield","Brennan Ringel",1
"Matthew Schofield","Jason Snouffer",1
"Matthew Schofield","Jean Kirschner",1
"Matthew Schofield","Kimberly Davis",1
"Matthew Schofield","Shen-Shyang Ho",1
"Mattia Samory","Tanushree Mitra",1
"Maurizio Tesconi","Felice Dell'Orletta",1
"Mauro César Bernardes","Adriano Paterlini",1
"Mauro César Bernardes","Alexander Csoka Roque",1
"Mauro César Bernardes","Moises Ramalho Miguel",1
"Max Kotlyar","Christos Faloutsos",1
"Max Kotlyar","Igor Jurisica",1
"Maximilien Danisch","Mauro Sozio",1
"Maximilien Danisch","Oana Balalau",1
"Mayanka Chandrashekar","Yugyung Lee",1
"Mayur Datar","Mayur Datar",2
"Mayur Datar",NA,1
"Mayur Patidar","Gautam Shroff",1
"Mayur Patidar","Lovekesh Vig",1
"Mayur Patidar","Puneet Agarwal",1
"Md Abdul Motaleb Faysal","Shaikh Arifuzzaman",1
"Md Amran Siddiqui","Alan Fern",1
"Md Amran Siddiqui","Alec Theriault",1
"Md Amran Siddiqui","David W. Archer",1
"Md Amran Siddiqui","Ryan Wright",1
"Md Amran Siddiqui","Thomas G. Dietterich",1
"Md Faisal Kabir","Abu Saleh Abdullah",1
"Md Faisal Kabir","Simone A. Ludwig",1
"Md Mosharaf Hossain","Ramakrishnan Kannan",1
"Md Mosharaf Hossain","Sheikh Khaled Ghafoor",1
"Md Mosharaf Hossain","Sheikh Rabiul Islam",1
"Md Mosharaf Hossain","Sreenivas R. Sukumar",1
"Md Mosharaf Hossain","Thomas M. Hines",1
"Md Shihabul Islam","Bhavani M. Thuraisingham",1
"Md Shihabul Islam","Latifur Khan",1
"Md Shihabul Islam","Swarup Chandra",1
"Md. S. Q. Zulkar Nine","Asif Imran",1
"Md. S. Q. Zulkar Nine","Jinho Hwang",1
"Md. S. Q. Zulkar Nine","Luigi Di Tacchio",1
"Md. S. Q. Zulkar Nine","Muhammed Fatih Bulut",1
"Md. S. Q. Zulkar Nine","Tevfik Kosar",1
"Md. Tanvir Al Amin","Dong Wang 0002",1
"Meelis Kull","Emma Tonkin",1
"Meelis Kull","Hao Song",1
"Meelis Kull","Kacper Sokol",1
"Meelis Kull","Miquel Perelló-Nieto",1
"Meelis Kull","Niall Twomey",1
"Meelis Kull","Peter A. Flach",1
"Meenaz Merchant","Arun Sacheti",1
"Meeyoung Cha","Jungseock Joo",1
"Megan Cackett","Eric Chien",1
"Megan Cackett","Leslie Park",1
"Megan Cackett","Mor Naaman",1
"Megan Stiles","Donald E. Brown",1
"Megan Stiles","Katherine Harton",1
"Mehdi Bentounsi","Patrice Darmon",1
"Mehmet Emre Gursoy","Bhuvan Bamba",1
"Mehmet Emre Gursoy","Kisung Lee",1
"Mehmet Emre Gursoy","Ling Liu 0001",1
"Mehmet Emre Gursoy","Margaret Loper",1
"Mei Han","Jing Xiao 0006",1
"Mei Mei","Ying Liu",1
"Mei Wah Lee","Justin Dauwels",1
"Mei Wah Lee","Tomasz Maszczyk",1
"Mei Wah Lee","Wanyu Geraldine Lim",1
"Mei Wah Lee","Zheng Guo",1
"Meijia Wang","Hanghang Tong",1
"Meijia Wang","Nan Cao",1
"Meijia Wang","Wei Fan 0001",1
"Meijia Wang","Yinglong Xia",1
"Melanie Funchess","Amen Ptah",1
"Melanie Funchess","Catherine Cerulli",1
"Melanie Funchess","Deepak Pandita",1
"Melanie Funchess","Henry A. Kautz",1
"Melinda Han Williams","Justin Moynihan",1
"Melinda Han Williams","Patrick McCarthy",1
"Melinda Han Williams","Peter Lenz",1
"Melinda Han Williams","Reka Daniel-Weiner",1
"Melinda Han Williams","Roger Cost",1
"Melisachew Wudage Chekol","Heiner Stuckenschmidt",1
"Melody Moh","David C. Anastasiu",1
"Meng-Fen Chiang","Ee-Peng Lim",2
"Meng-Fen Chiang","Philips Kokoh Prasetyo",1
"Meng-Fen Chiang","Tuan-Anh Hoang",1
"Meng-Fen Chiang","Wang-Chien Lee",1
"Meng Jiang 0001","Brian M. Sadler",1
"Meng Jiang 0001","Jiawei Han 0001",2
"Meng Jiang 0001","Jing Gao 0004",1
"Meng Jiang 0001","Meng Qu",1
"Meng Jiang 0001","Michelle Vanni",1
"Meng Jiang 0001","Nitesh V. Chawla",1
"Meng Jiang 0001","Qingkai Zeng",1
"Meng Jiang 0001","Timothy P. Hanratty",1
"Meng Jiang 0001","Xikun Zhang 0001",1
"Meng Jiang 0001","Yiyu Shi",1
"Meng Jiang 0001","Zachary Eberhart",1
"Meng Meng","Ryan Smith",1
"Meng Qu","Jiawei Han 0001",2
"Meng Qu","Jing Gao 0004",1
"Meng Qu","Timothy P. Hanratty",1
"Meng Qu","Xiang Ren 0001",1
"Meng Qu","Yu Zhang 0044",1
"Meng Wang","Shijie Hao",1
"Meng Wang","Xindong Wu 0001",1
"Meng Xi","Shengpeng Liu",1
"Meng Xi","Zhiling Luo",1
"Mengdi Huai","Aidong Zhang",1
"Mengdi Huai","Chenglin Miao",1
"Mengdi Huai","Jing Gao 0004",1
"Mengdi Huai","Lu Su",1
"Mengdi Huai","Qiuling Suo",1
"Mengdi Huai","Wenjun Jiang",1
"Mengdi Huai","Yaliang Li",1
"Mengdie Zhuang","Elaine G. Toms",1
"Mengdie Zhuang","Gianluca Demartini",1
"Mengjiao Bao","Lihong Wang",1
"Mengjiao Bao","Qiang Yang 0001",1
"Mengjiao Bao","Yangqiu Song",1
"Mengnan Du","Ninghao Liu",1
"Mengnan Du","Qingquan Song",1
"Mengnan Du","Xia Hu",1
"Mengting Wan","Di Wang",1
"Mengting Wan","Jie Liu 0001",1
"Mengting Wan","Julian J. McAuley",2
"Mengting Wan","Paul Bennett",1
"Mengyang Liu","Cheng Luo 0001",1
"Mengyang Liu","Jiaxin Mao",1
"Mengyang Liu","Min Zhang 0006",1
"Mengyang Liu","Shaoping Ma",1
"Mengyang Liu","Yiqun Liu 0001",1
"Mengyao Wang","Tonglin Zhang",1
"Mengyao Wang","Zhenzhi Xu",1
"Mengying Sun","Fei Wang",1
"Mengying Sun","Fengyi Tang",1
"Mengying Sun","Inci M. Baytas",1
"Mengying Sun","Jiayu Zhou",2
"Mengying Sun","Jinfeng Yi",1
"Mengying Sun","Liang Zhan",1
"Mengying Sun","Zhangyang Wang",1
"Mengyue Hang","Ian Pytlarz",1
"Mengyue Hang","Jennifer Neville",1
"Merve Astekin","Harun Zengin",1
"Merve Astekin","Hasan Sözer",1
"Mestan Firat Celiktug","Mestan Firat Celiktug",2
"Mestan Firat Celiktug",NA,1
"Mi-Yen Yeh","Ming-Syan Chen",1
"Mi Zhang","Duocai Wu",1
"Mi Zhang","Pearl Pu",1
"Mi Zhang","Xudong Pan",1
"Miao Chen","Abhinav Wagle",1
"Miao Chen","Don Matheson",1
"Miao Chen","Junwei Pan",1
"Miao Chen","Michael Natkovich",1
"Miao Fan","Mingming Sun",1
"Miao Fan","Ping Li 0001",1
"Miao Fan","Wutao Lin",1
"Miao Fan","Yue Feng",1
"Miao Lu","Jian Yang",1
"Miao Lu","Xiao Bai 0002",1
"Miao Song 0007","Michael Mollenhauer",1
"Miao Xie","Arpan Man Sainju",1
"Miao Xie","Zhe Jiang 0001",1
"Miao Xu","Gang Niu 0001",1
"Miao Xu","Masashi Sugiyama",1
"Miao Xu","Ming-Kun Xie",1
"Miao Xu","Songcan Chen",1
"Miao Zhao","Gang Li",1
"Miao Zhao","Hongmei Wang",1
"Miao Zhao","Minyi Guo",1
"Miao Zhao","Wenjie Li 0002",1
"Miao Zhao","Xing Xie 0001",1
"Miaofeng Liu","Kathleen M. Carley",1
"Miaofeng Liu","Weimin Zheng",1
"Michael An","Chen Li 0001",1
"Michael An","Jianfeng Jia",1
"Michael An","Taewoo Kim 0001",1
"Michael An","Te-Yu Chen",1
"Michael An","Vincent Perry",1
"Michael Bendersky","Donald Metzler",1
"Michael Bendersky","Marc Najork",1
"Michael Bendersky","Zhen Qin 0002",1
"Michael D. Conover","Matthew Hayes",1
"Michael D. Conover","Pete Skomoroch",1
"Michael D. Conover","Sam Shah",1
"Michael D. Conover","Scott Blackburn",1
"Michael Defoe","Crystal Cody",1
"Michael Defoe","Lauren Haynes",1
"Michael Defoe","Rayid Ghani",1
"Michael E. Kounavis","Duen Horng Chau",1
"Michael F. Ringenburg","Kristyn J. Maschhoff",1
"Michael Ferdman","Nick Nikiforakis",1
"Michael Giansiracusa","Jitendra Kumar 0001",1
"Michael Hirezi","Anita K. Patel",1
"Michael Hirezi","Eduardo Trujillo-Rivera",1
"Michael Hirezi","James E. Bost",1
"Michael Hirezi","Julia A. Heneghan",1
"Michael Hirezi","Murray Pollack",1
"Michael Hirezi","Qing Zeng-Treitler",1
"Michael Hsu","Andy R. K. Chang",1
"Michael Kaufmann 0005","Adrian Schüpbach",1
"Michael Kaufmann 0005","Kornilios Kourtis",1
"Michael Kaufmann 0005","Martina Zitterbart",1
"Michael Kirby","Chris Peterson",1
"Michael Kurtz","Richard Marciano",2
"Michael L. Birnbaum","Asra F. Rizvi",1
"Michael L. Birnbaum","John M. Kane",1
"Michael L. Birnbaum","Munmun De Choudhury",1
"Michael Laubenberger","Jacob Belga",1
"Michael Laubenberger","Jason O. Hallstrom",1
"Michael Laubenberger","Paul R. Peluso",1
"Michael Laubenberger","Valerii Spiridonov",1
"Michael Loster","Benjamin Feldmann",1
"Michael Loster","Felix Naumann",1
"Michael Loster","Jan Ehmueller",1
"Michael Maynord","Cornelia Fermüller",1
"Michael Maynord","Yiannis Aloimonos",1
"Michael Miller Yoder","Carolyn Penstein Rosé",1
"Michael Miller Yoder","Yohan Jo",1
"Michael Natkovich","Don Matheson",1
"Michael Nelson","Chandra N. Sekharan",1
"Michael Nelson","Sridhar Radhakrishnan",1
"Michael Peran","Brian Johnston",1
"Michael Peran","Pankaj Srivastava",1
"Michael R. Lyu","Irwin King",2
"Michael R. Lyu","Zenglin Xu",1
"Michael Röder","Axel-Cyrille Ngonga Ngomo",1
"Michael Roizner","Andrey Yu. Rumyantsev",1
"Michael Roizner","Denis Ozornin",1
"Michael Roizner","Maarten de Rijke",1
"Michael Roizner","Pavel Serdyukov",1
"Michael Schleiss","Ankit Kulshrestha",1
"Michael Schleiss","Bennie Vorster",1
"Michael Schleiss","Edwin Weill",1
"Michael Schleiss","Melissa C. Smith",1
"Michael Shtutman","Ilya Safro",1
"Michael Sirivianos","Gianluca Stringhini",1
"Michael Sirivianos","Nicolas Kourtellis",1
"Michael Thomas Wojnowicz","Xuan Zhao",1
"Michael W. Mahoney","Jey Kottalam",1
"Michael W. Mahoney","Kristyn J. Maschhoff",1
"Michael W. Mahoney","Lisa Gerhardt",1
"Michael W. Mahoney","Michael F. Ringenburg",1
"Michael W. Mahoney","Prabhat",1
"Michal Ruzicka","Vít Novotný",1
"Michal Siedlaczek","Qi Wang",1
"Michal Siedlaczek","Torsten Suel",1
"Michal Siedlaczek","Yen-Yu Chen",1
"Michalis Vazirgiannis","Fragkiskos D. Malliaros",1
"Michalis Vazirgiannis","Giannis Nikolentzos",1
"Michel de Rougemont","Guillaume Vimont",1
"Michele Catasta","Karl Aberer",1
"Michele Catasta","Robert West 0001",1
"Michele Coscia","Luca Rossi 0003",1
"Michele Dolfi","Christoph Auer",1
"Michele Dolfi","Costas Bekas",1
"Michelle T. Vanni","Brian M. Sadler",1
"Michelle T. Vanni","Jiawei Han 0001",1
"Michelle Vanni","Jiawei Han 0001",1
"Michiharu Yamashita","Shota Katsumata",1
"Michiharu Yamashita","Yusuke Fukasawa",1
"Mihajlo Grbovic","Haibin Cheng",1
"Mike Bryant","Boyan Simeonov",1
"Mike Bryant","Linda Reijnhoudt",1
"Mike Holmes","Emma Tonkin",1
"Mike Holmes","Hao Song",1
"Mike Holmes","Kacper Sokol",1
"Mike Holmes","Meelis Kull",1
"Mike Holmes","Miquel Perelló-Nieto",1
"Mike Holmes","Niall Twomey",1
"Mike Holmes","Peter A. Flach",1
"Miki E. Verma","Robert A. Bridges",1
"Milica Milenkovic","Bernard J. Jansen",1
"Milica Milenkovic","Haewoon Kwak",1
"Milica Milenkovic","Jisun An",1
"Milica Milenkovic","Soon-Gyo Jung",1
"Min-Cheol Kwon","Hanjong You",1
"Min-Cheol Kwon","Jeongung Kim",1
"Min-Cheol Kwon","Sunwoong Choi",1
"Min Gao 0001","Hongzhi Yin",1
"Min Gao 0001","Huan Liu 0001",1
"Min Gao 0001","Jundong Li",1
"Min Jiang","Samira Shaikh",1
"Min Shi","Dinggang Shen",1
"Min Shi","Shuiwang Ji",1
"Min Yang 0007","Jia Zhu",1
"Min Yang 0007","Joshua Zhexue Huang",1
"Min Yang 0007","Qiang Qu",1
"Min Yang 0007","Ying Shen",1
"Min Yang 0007","Zhou Zhao",1
"Min Zhang 0006","Jian Pei",1
"Min Zhang 0006","Junzhou Huang",1
"Min Zhang 0006","Peilin Zhao",1
"Min Zhang 0006","Shaoping Ma",5
"Min Zhang 0006","Wenwu Zhu 0001",1
"Min Zhang 0006","Yiqun Liu 0001",2
"Mina Sartipi","Bryce Enevoldson",1
"Mina Sartipi","Sevin Sozer",1
"Minchul Kim","Hyoungshick Kim",1
"Minchul Kim","Hyunsoo Kim",1
"Minchul Kim","Ji Won Yoon",1
"Minchul Kim","Jun Ho Huh",1
"Ming-Kun Xie","Gang Niu 0001",1
"Ming-Kun Xie","Masashi Sugiyama",1
"Ming-Kun Xie","Songcan Chen",1
"Ming Chuan Yang","Meng Chang Chen",1
"Ming Ding","Chenyue Lu",1
"Ming Ding","Jie Tang 0001",1
"Ming Ding","Jie Zhang",1
"Ming Ding","Shichao Kan",1
"Ming Ding","Shifeng Zhang",1
"Ming Hoi Lam","Swetha Reddy Nathala",1
"Ming Zhou 0001","Jianyong Wang 0001",1
"Minghui Wu","Jing Ying",2
"MingJie Tang","Chaozhuo Li",1
"MingJie Tang","Ruifeng Zheng",1
"MingJie Tang","Weichen Xu",1
"MingJie Tang","Weiqing Yang",1
"Mingming Sun","Ping Li 0001",2
"Mingqin Li","Lintao Zhang",1
"Mingqin Li","Yun Fu 0001",1
"Mingxuan Ju","Soumya Ray",1
"Mingxuan Ju","Yufan Chen",1
"Mingxuan Ju","Zhengkai Jiang",1
"Mingxuan Yuan","Di Chen",1
"Mingxuan Yuan","Jia Zeng",2
"Mingxuan Yuan","Jianguo Yao",1
"Mingyu You","Xuanhui Xu",1
"Mingyu You","Zheng Wang",1
"Minh-Son Dao","Koji Zettsu",1
"Minh Pham","Jing Lin",1
"Minh Pham","Yanjia Zhang",1
"Minh Tuan Doan","Christopher Leckie",1
"Minh Tuan Doan","Jianzhong Qi 0001",1
"Minh Tuan Doan","Sutharshan Rajasegarar",1
"Minji Yoon","U Kang",1
"Minji Yoon","Woojeong Jin",1
"Minjia He","Mahboob Qaosar",1
"Minjia He","Saleh Ahmed",1
"Minjia He","Yasuhiko Morimoto",1
"Minjie Huang","Runchao Zhu",1
"Minjie Huang","Shoubin Dong",1
"Minlie Huang","Shichen Liu",1
"Minlie Huang","Wenwu Ou",1
"Minlie Huang","Xiaoyan Zhu 0001",1
"Minlie Huang","Zhirong Wang",1
"Minsoo Choi","Lei Lin",1
"Minsoo Choi","Yuntao Guo",1
"Minsu Kwon","Han-Gyu Kim",1
"Minsu Kwon","Ho-Jin Choi",1
"Minyong R. Lee","Milan Shen",1
"Miquel Perelló-Nieto","Emma Tonkin",1
"Miquel Perelló-Nieto","Hao Song",1
"Miquel Perelló-Nieto","Kacper Sokol",1
"Miquel Perelló-Nieto","Niall Twomey",1
"Miquel Perelló-Nieto","Peter A. Flach",1
"Miranda Wei","Blase Ur",1
"Miranda Wei","Sascha Fahl",1
"Miranda Wei","Yasemin Acar",1
"Mirco Musolesi","Gianluca Stringhini",1
"Mirek Riedewald","Alessandra Sala",1
"Mirela T. Cazzolato","Agma J. M. Traina",1
"Mirela T. Cazzolato","Klemens Böhm",1
"Miriam Redi","Andreas Kaltenbrunner",1
"Miriam Redi","Scott A. Hale",1
"Miriam Redi","Vicenç Gómez",1
"Miro Hodak","Ajay Dholakia",1
"Miro Hodak","David Ellison",1
"Miro Hodak","Peter Seidel",1
"Misbah Khan","Leila Jalali",1
"Misbah Khan","Narayanan Krishnamoorthy",1
"Misbah Khan","Rahul Biswas",2
"Mithun Das Gupta","Harsh Kohli",1
"Mithun Das Gupta","Niranjan Nayak",1
"Mitsuaki Obara","Takehiro Kashiyama",1
"Mitsuaki Obara","Yoshihide Sekimoto",1
"Mitsuo Yoshida 0001","Fujio Toriumi",1
"Mitsuo Yoshida 0001","Kyoji Umemura",2
"Mixue Yu","Chenxiao Zhao",1
"Mixue Yu","Guixu Zhang",1
"Mixue Yu","Yaxin Peng",1
"Mohak Shah","Mohamed H. Ali",1
"Mohamed A. Sharaf","Hina A. Khan",1
"Mohamed A. Soliman","F. Michael Waas",1
"Mohamed A. Soliman","Lyublena Antova",1
"Mohamed A. Soliman","Marianne Winslett",1
"Mohamed Yahya","Gerhard Weikum",1
"Mohammad Akbari","Anas Elghafari",1
"Mohammad Akbari","Kunal Relia",1
"Mohammad Akbari","Rumi Chunara",1
"Mohammad Al Boni","Donald E. Brown",1
"Mohammad Al Boni","Katherine Harton",1
"Mohammad Al Boni","Megan Stiles",1
"Mohammad Al Boni","Seth Green",1
"Mohammad Al Hasan","George O. Mohler",1
"Mohammad Al Hasan","Khalifeh AlJadda",1
"Mohammad Al Hasan","Mohammed Korayem",1
"Mohammad Aliannejadi","Fabio Crestani",1
"Mohammad Aliannejadi","Hamed Zamani",1
"Mohammad Aliannejadi","W. Bruce Croft",1
"Mohammad Hammoud","Omar Shekfeh",1
"Mohammad Hanaee","Aakanksha Singh",1
"Mohammad Hanaee","Connor Mullane",1
"Mohammad Hanaee","Zayden Tethong",1
"Mohammad Mahdian","Song Zuo",1
"Mohammad Mahdian","Vahab S. Mirrokni",1
"Mohammad Maminur Islam","Deepak Venugopal",1
"Mohammad Maminur Islam","Khan Mohammad Al Farabi",1
"Mohammad Maminur Islam","Somdeb Sarkhel",1
"Mohammad Mannan","N. Asokan",1
"Mohammad Raihanul Islam","Anuj Karpatne",1
"Mohammad Raihanul Islam","Manish Marwah",1
"Mohammad Raihanul Islam","Miao Song 0007",1
"Mohammad Raihanul Islam","Michael Mollenhauer",1
"Mohammad Raihanul Islam","Naren Ramakrishnan",2
"Mohammad Sadoghi","Dongfang Zhao 0001",1
"MohammadHossein Bateni","Hossein Esfandiari",1
"MohammadHossein Bateni","Vahab S. Mirrokni",1
"Mohammadreza Esfandiari","Senjuti Basu Roy",1
"Mohammadreza Esfandiari","Sihem Amer-Yahia",1
"Mohammed Alawad","Georgia D. Tourassi",1
"Mohammed Alawad","James Blair Christian",1
"Mohammed Alawad","S. M. Shamimul Hasan",1
"Mohammed Elshambakey","Ashish Mahabal",1
"Mohammed Elshambakey","Isaac Cho",1
"Mohammed Elshambakey","S. George Djorgovski",1
"Mohammed Erradi","Ahmed Khoumsi",1
"Mohammed Erradi","Yahya Benkaouz",1
"Mohammed Ghesmoune","Hanane Azzag",1
"Mohammed Ghesmoune","Mourad Ouziri",1
"Mohammed Ghesmoune","Mustapha Lebbah",1
"Mohammed Ghesmoune","Salima Benbernou",1
"Mohammed Ghesmoune","Tarn Duong",1
"Mohammed Saeed Alkatheiri","Bipana Thapaliya",1
"Mohit Sharma","B. Aditya Prakash",1
"Mohsen Jadidi","Markus Strohmaier",1
"Mohsen Jadidi","Mathieu Génois",1
"Moitrayee Chatterjee","Akbar Siami Namin",1
"Moitrayee Chatterjee","Prerit Datta",1
"Mojtaba Sedigh Fazli","Gary E. Ward",1
"Mojtaba Sedigh Fazli","Shannon P. Quinn",1
"Mojtaba Sedigh Fazli","Silvia N. J. Moreno",1
"Mojtaba Sedigh Fazli","Stephen Andrew Vella",1
"Mona Nashaat","Aindrila Ghosh",1
"Mona Nashaat","Chad Marston",1
"Mona Nashaat","James Miller 0001",1
"Mona Nashaat","Jean-François Puget",1
"Mona Nashaat","Shaikh Quader",1
"Monika Sharma","Brigitte Jaumard",1
"Monika Sharma","Éric Gélinas",1
"Monika Sharma","Mariam Tagmouti",1
"Monika Sharma","Tristan Glatard",1
"Monjur Alam","Manos Antonakakis",1
"Monjur Alam","Mustaque Ahamad",1
"Monjur Alam","Nick Nikiforakis",1
"Mori Kurokawa","Arei Kobayashi",1
"Mori Kurokawa","Daichi Amagata",1
"Mori Kurokawa","Hao Niu",1
"Mori Kurokawa","Kei Yonekawa",1
"Mori Kurokawa","Takahiro Hara",1
"Mori Kurokawa","Takuya Maekawa",1
"Moritz Hartmann","Alexander Zenner",1
"Moritz Hartmann","Dennis Kipping",1
"Moritz Hartmann","Hendrik Schmidt",1
"Moritz Hartmann","Jonas Hering",1
"Moritz Hartmann","Nico Scordialo",1
"Morteza Mashayekhi","Annie Z. Zhang",1
"Morteza Mashayekhi","Iman Rezaeian",1
"Morteza Mashayekhi","Jonathan Anders",1
"Morteza Zihayat","Gordon Edall",1
"Moshe Lichman","Padhraic Smyth",1
"Mostafa Dehghani 0001","Erik G. Learned-Miller",1
"Mostafa Dehghani 0001","Jaap Kamps",1
"Mostafa Dehghani 0001","W. Bruce Croft",1
"Mostafa Haghir Chehreghani","Albert Bifet",2
"Mostafa Haghir Chehreghani","Talel Abdessalem",2
"Mostafa Milani","Fei Chiang",1
"Mouna Kacimi","Werner Nutt",1
"Mounia Lalmas","Fernando Diaz 0001",1
"Mourad Khayati","Philippe Cudré-Mauroux",1
"Mourad Ouziri","Tarn Duong",1
"Mourad Ouzzani","Nan Tang 0001",1
"Mrinmaya Sachan","Eric P. Xing",1
"Mu-Chu Lee","Bin Gao",1
"Mu-Chu Lee","Ruofei Zhang",1
"Mücahid Kutlu","Maram Hasanain",1
"Mücahid Kutlu","Matthew Lease",1
"Mücahid Kutlu","Tamer Elsayed",2
"Mudhakar Srivatsa","Ian J. Taylor",1
"Mudhakar Srivatsa","Supriyo Chakraborty",1
"Muhammad Anis Uddin Nasir","Aristides Gionis",1
"Muhammad Anis Uddin Nasir","Gianmarco De Francisci Morales",1
"Muhammad Bilal","Alessandro Finamore",1
"Muhammad Bilal","Ilias Leontiadis",1
"Muhammad Bilal","Jeremy Blackburn",1
"Muhammad Bilal","Matteo Varvello",1
"Muhammad Bilal","Yan Grunenberger",1
"Muhammad Ikram","Mohamed Ali Kâafar",1
"Muhammad Imran Khan 0001","Barry O'Sullivan",1
"Muhammad Imran Khan 0001","Simon N. Foley",1
"Muhammad Kashif Nazir","Rehan Ashraf",1
"Muhammad Kashif Nazir","Syed Mudassar Alam",1
"Muhammad Usman Tariq","Fahad Saeed",1
"Muhammed Fatih Bulut","Jinho Hwang",1
"Muhan Guo","Feiping Nie 0001",1
"Muhan Guo","Rui Zhang 0017",1
"Muhan Guo","Xuelong Li",1
"Muhao Chen","Steven Skiena",1
"Mulya Agung","Hiroyuki Takizawa",1
"Mulya Agung","Reiji Suda",1
"Mulya Agung","Ryusuke Egawa",1
"Munenari Inoguchi","Haruo Hayashi",2
"Munenari Inoguchi","Kei Horie",2
"Munenari Inoguchi","Keiko Tamura",1
"Munenari Inoguchi","Ryota Hamamoto",2
"Munenari Inoguchi","Tomoya Mikami",1
"Mung Chiang","Andrew S. Lan",1
"Murali Pusala","Jessica Wojtkiewicz",1
"Murali Pusala","Vijay Raghavan 0001",1
"Murat Kayri","Ömer Faruk Ertugrul",1
"Mustafa Abualsaud","Gordon V. Cormack",1
"Mustafa Abualsaud","Mark D. Smucker",1
"Mustafa Abualsaud","Maura R. Grossman",1
"Mustafa Abualsaud","Nimesh Ghelani",1
"Mustafa Kus","Atilla Aral",1
"Mustafa Kus","Burcu Bakir-Gungor",1
"Mustafa Kus","Vehbi Cagri Gungor",1
"Mustafizur R. Shahid","Gregory Blanc",1
"Mustafizur R. Shahid","Hervé Debar",1
"Mustafizur R. Shahid","Zonghua Zhang",1
"Mustapha Lebbah","Hanane Azzag",1
"Mustapha Lebbah","Hanene Azzag",1
"Mustapha Lebbah","Mourad Ouziri",1
"Mustapha Lebbah","Salima Benbernou",1
"Mustapha Lebbah","Tarn Duong",1
"Myra Spiliopoulou","Eirini Ntoutsi",1
"Myunghwan Kim 0002","Aastha Jain",1
"Myunghwan Kim 0002","Hema Raghavan",1
"Nabeel Gillani","Ann Yuan",1
"Nabeel Gillani","Deb Roy",1
"Nabeel Gillani","Martin Saveski",1
"Nabeel Gillani","Soroush Vosoughi",1
"Nabil Hossain","Henry A. Kautz",1
"Nabil Hossain","Thanh Thuy Trang Tran",1
"Nadav Golbandi","Marc Najork",1
"Nadav Golbandi","Michael Bendersky",1
"Nadeesha Wijerathna","Atsuyuki Morishima",1
"Nadeesha Wijerathna","Masaki Matsubara",1
"Nahid Farhady Ghalaty","Malek Ben Salem",1
