"from","to","weight"
"Amol Deshpande","Aditya G. Parameswaran",1
"Amol Ghoting","Hema Raghavan",1
"Amol Ghoting","Myunghwan Kim 0002",1
"Amol Kapoor","Hunter Larco",1
"Amol Kapoor","Raimondas Kiveris",1
"Amy C. Murillo","Alec C. Gerry",1
"Amy C. Murillo","Eamonn J. Keogh",1
"An Yan 0003","Julian J. McAuley",1
"An Yan 0003","Mengting Wan",1
"An Yan 0003","Shuo Cheng",1
"An Yan 0003","Wang-Cheng Kang",1
"An Zhuo","Haifeng Wang",1
"An Zhuo","Ping Li 0001",1
"An Zhuo","Ying Li",1
"Ana Catarino","Andrew D. Blackwell",1
"Ana Cerdeira-Pena","Gonzalo Navarro",1
"Ana Cerdeira-Pena","Guillermo de Bernardo",1
"Anand Avati","Andrew Y. Ng",1
"Anand Avati","Awni Y. Hannun",1
"Ananth Balashankar","Helen Nissenbaum",1
"Ananth Balashankar","Lakshminarayanan Subramanian",1
"Ananth Balashankar","Prateek Mittal",1
"Ananth Balashankar","Thomas Wies",1
"Ananthram Swami","Christopher Simpkin",1
"Ananthram Swami","Graham A. Bent",1
"Ananthram Swami","Heesung Kwon",1
"Ananthram Swami","Nitesh V. Chawla",1
"Anastasia A. Bezzubtseva","Alexey Drutsa",1
"Anastasia A. Bezzubtseva","Ekaterina Gladkikh",1
"Anbu Huang","Ce Ju",1
"Anbu Huang","Han Yu 0001",1
"Anbu Huang","Qiang Yang 0001",1
"Anderson C. A. Nascimento","Juhua Hu",1
"Anderson C. A. Nascimento","Martine De Cock",1
"Andra Lutu","Ali Safari Khatouni",1
"Andra Lutu","Anna Brunström",1
"Andra Lutu","Mah-Rukh Fida",1
"Andra Lutu","Marco Mellia",1
"Andra Lutu","Özgü Alay",1
"Andra Lutu","Stefan Alfredsson",1
"Andra Lutu","Vincenzo Mancuso",1
"André Luckow","Shantenu Jha",1
"André T. Nguyen","Aaron Sant-Miller",1
"André T. Nguyen","Edward Raff",1
"Andrea Brunello","Julián Urbano",1
"Andrea Brunello","Stefano Mizzaro",1
"Andrea Gadotti","Yves-Alexandre de Montjoye",1
"Andrea L. Bertozzi","Deanna Needell",1
"Andrea L. Bertozzi","Sean D. Young",1
"Andrea L. Bertozzi","Wei Wang 0010",1
"Andréa M. Matsunaga","José A. B. Fortes",1
"Andréa M. Matsunaga","Maurício O. Tsugawa",1
"Andrea Sboner","Fei Wang",1
"Andreas Borgstad","Fabian Gieseke",1
"Andreas Borgstad","Marcos Antonio Vaz Salles",1
"Andreas Borgstad","Martin Brandt",1
"Andreas Ekelhart","Rudolf Mayer",1
"Andreas Francois Vermeulen","Agastya Silvina",1
"Andreas Francois Vermeulen","Andreas Pitsillides",1
"Andreas Francois Vermeulen","Christos Fidas",1
"Andreas Francois Vermeulen","M. Kumar",1
"Andreas Francois Vermeulen","Marios Belk",1
"Andreas Francois Vermeulen","Michael Rossbory",1
"Andreas Henelius","Emilia Oikarinen",1
"Andreas Henelius","Kai Puolamäki",1
"Andreas Kaltenbrunner","Vicenç Gómez",1
"Andreas Pfadler","Binqiang Zhao",1
"Andreas Pfadler","Huan Zhao",1
"Andreas Pitsillides","M. Kumar",1
"Andreas Pitsillides","Michael Rossbory",1
"Andreas Rücklé","Iryna Gurevych",1
"Andreas Rücklé","Krishnkant Swarnkar",1
"Andreas Vlachos 0001","Andrew Secker",1
"Andreas Vlachos 0001","Jeff Mitchell",1
"Andreas Vlachos 0001","Rebecca Garrett",1
"Andreas Vlachos 0001","Zita Marinho",1
"Andrei Boiarov","Eduard Tyantov",1
"Andrés Abeliuk","Emilio Ferrara",1
"Andrés Leiva-Araos","Denis Khryashchev",1
"Andrés Leiva-Araos","Héctor Allende-Cid",1
"Andrés Leiva-Araos","Huy T. Vo",1
"Andrew Berger","Raksha Rajashekar",1
"Andrew Berger","Simon Su",1
"Andrew Berger","Thomas Wischgoll",1
"Andrew High","Timothy Havens",1
"Andrew High","Zubair Shafiq",1
"Andrew J. Tritt","Benjamin K. Dichter",1
"Andrew J. Tritt","Donghe Kang",1
"Andrew J. Tritt","Edward F. Chang",1
"Andrew J. Tritt","Kristofer E. Bouchard",1
"Andrew J. Tritt","Loren M. Frank",1
"Andrew J. Tritt","Oliver Rübel",1
"Andrew J. Tritt","Ryan Ly",1
"Andrew M. Dai","Timothy Sohn",1
"Andrew M. Dai","Yonghui Wu",1
"Andrew M. Dai","Zhifeng Chen",1
"Andrew Markham","John A. Stankovic",1
"Andrew Markham","Niki Trigoni",1
"Andrew McCallum","Amr Ahmed",1
"Andrew Miller","Andrew Tomkins",1
"Andrew Miller","Iveel Tsogsuren",1
"Andrew Miller","Yi Wang",1
"Andrew Miller 0001","Manos Antonakakis",1
"Andrew Miller 0001","Michael Bailey",1
"Andrew Miller 0001","Nikita Borisov",1
"Andrew Rindos","Paula J. Fedorka-Cray",1
"Andrew Rindos","Rada Chirkova",1
"Andrew Rindos","Shivaramu Keelara",1
"Andrew Secker","Jeff Mitchell",1
"Andrew Secker","Rebecca Garrett",1
"Andrew Secker","Zita Marinho",1
"Andrew Stanhope","Danielle Barman",1
"Andrew Stanhope","George O. Mohler",1
"Andrew Stanhope","Hao Sha",1
"Andrew Stanhope","Mohammad Al Hasan",1
"Andrew Stephen McGough","Boguslaw Obara",1
"Andrew Tomkins","Iveel Tsogsuren",1
"Andrew Tomkins","Yi Wang",1
"Andrew Wen","Hongfang Liu",1
"Andrew Wen","Jungwei Fan",1
"Andrew Wen","Sijia Liu 0002",1
"Andrew Wen","Vinod C. Kaggal",1
"Andrew Wen","Yanshan Wang",1
"Andrew Yates","Gerhard Weikum",1
"Andrew Yates","Paramita Mirza",1
"Andrew Zhai","Charles Rosenberg",1
"Andrew Zhai","Dong Huk Park",1
"Andrew Zhai","Eric Tzeng",1
"Andrew Zhai","Hao-Yu Wu",1
"Andrey Kan","Christos Faloutsos",1
"Andrey Kan","Tong Zhao",1
"Andrey Kan","Xin Luna Dong",1
"Andrey Nikolaev","Egor Smirnov",1
"Andrey Nikolaev","Judy Qiu",1
"Andrey Nikolaev","Ruslan Israfilov",1
"Andri Ashfahani","Mohamad Abdul Hady",1
"Andri Ashfahani","Weiping Ding 0001",1
"Andri Ashfahani","Yew-Soon Ong",1
"Andrii Shalaginov","Asif Iqbal",1
"Andrii Shalaginov","Bhawna Yadav",1
"Andrii Shalaginov","Igor Kotsiuba",1
"Andrii Shalaginov","Saket Upadhyay",1
"Andrius Aucinas","Benjamin Livshits",1
"Andrzej Janusz","Agnieszka Chadzynska-Krasowska",1
"Andrzej Janusz","Bartek Konarski",1
"Andrzej Janusz","Daniel Kaluza",1
"Andrzej Janusz","Dominik Slezak",1
"Andrzej Janusz","Joel Holland",1
"Andy Jinhua Ma","Baoyao Yang",1
"Andy Jinhua Ma","Francis Ka-Leung Chan",1
"Andy Jinhua Ma","Grace Lai-Hung Wong",1
"Andy Jinhua Ma","Huiqi Deng",1
"Andy Jinhua Ma","Jessica Yuet-Ling Ching",1
"Andy Jinhua Ma","Mang Ye",1
"Andy Jinhua Ma","Pong C. Yuen",1
"Andy Jinhua Ma","Terry Cheuk-Fung Yip",1
"Andy Jinhua Ma","Vincent Wai-Sun Wong",1
"Andy Jinhua Ma","Yee-Kit Tse",1
"Andy Jose Silva","Chenxi Liu",1
"Andy Jose Silva","Genevieve Kocienda",1
"Andy Jose Silva","Hannah Frisch",1
"Andy Jose Silva","Hannah Krauss",1
"Andy Jose Silva","Jiale Xu",1
"Andy Jose Silva","Kanishka Jain",1
"Andy Jose Silva","Margaret Rose Hunt",1
"Andy Jose Silva","Mary McKinley",1
"Andy Jose Silva","Mayhah Suri",1
"Andy Jose Silva","Mirielle Vasselli",1
"Andy Jose Silva","Sarah Agarrat",1
"Andy Jose Silva","Tahura Turabi",1
"Ane Beatriz Eguzkitza","Guillaume Houzeaux",1
"Ane Beatriz Eguzkitza","Jesús Labarta",1
"Ane Beatriz Eguzkitza","Jordi Torres",1
"Ane Beatriz Eguzkitza","Yolanda Becerra",1
"Anees Mohammed","Goran Nenadic",1
"Anees Mohammed","John A. Keane",1
"Anees Mohammed","Sinisa Djurovic",1
"Anes Bendimerad","Céline Robardet",1
"Anes Bendimerad","Jefrey Lijffijt",1
"Anes Bendimerad","Marc Plantevit",1
"Anes Bendimerad","Tijl De Bie",1
"Ang Li","Brian St. Thomas",1
"Ang Li","Chenjie Gu",1
"Ang Li","Christine Hosey",1
"Ang Li","David Budden",1
"Ang Li","Jean Garcia-Gathright",1
"Ang Li","Jennifer Thom",1
"Ang Li","Max Jaderberg",1
"Ang Li","Ola Spyra",1
"Ang Li","Pramod Gupta",1
"Ang Li","Praveen Chandar",1
"Ang Li","Sagi Perel",1
"Ang Li","Tim Harley",1
"Ang Li","Valentin Dalibard",1
"Ángel Cuevas","Arturo Azcorra",1
"Ángel Cuevas","Mikko Kotila",1
"Angela Bonifati","Thomas Timm",1
"Angela Bonifati","Wim Martens",1
"Angelika Moscicki","Damon McCoy",1
"Angelo Furno","Eugenio Zimeo",1
"Angelo Futno","Eugenio Zimeo",1
"Angelo Futno","Lorenzo Goglia",1
"Angus F. M. Huang","Chi-Wei Yang",1
"Angus F. M. Huang","Hsiao-Chi Tai",1
"Angus F. M. Huang","Jay J. C. Huang",1
"Angus F. M. Huang","Yang Chuan",1
"Angus F. M. Huang","Yu-Han Liao",1
"Anh-Vu Vo","Chamin Nalinda Lokugam Hewage",1
"Anh-Vu Vo","Debra F. Laefer",1
"Anh-Vu Vo","Gianmarco Russo",1
"Anh-Vu Vo","Michela Bertolotto",1
"Anh-Vu Vo","Neel Chauhan",1
"Anh-Vu Vo","Nhien-An Le-Khac",1
"Anh-Vu Vo","Ulrich Oftendinger",1
"Anh Thai","Laura Reyes",1
"Anh Thai","Lin-Ching Chang",1
"Anh Thai","Vy Bui",1
"Anil R. Yelundur","Bamdev Mishra",1
"Anil R. Yelundur","Vineet Chaoji",1
"Anil Vullikanti","Andrey Nikolaev",1
"Anil Vullikanti","Egor Smirnov",1
"Anil Vullikanti","Judy Qiu",1
"Anil Vullikanti","Ruslan Israfilov",1
"Anindya Datta","Varun Chugh",1
"Anirban Bhattacharjee","Aniruddha Gokhale",1
"Anirban Bhattacharjee","Shunxing Bao",1
"Anirban Bhattacharjee","Shweta Khare",1
"Anirban Bhattacharjee","Thomas Damiano",1
"Anirban Bhattacharjee","Yogesh D. Barve",1
"Anirban Bhattacharjee","Zhuangwei Kang",1
"Aniruddha Gokhale","Thomas Damiano",1
"Anis Zaman","Henry A. Kautz",1
"Anis Zaman","Rupam Acharyya",1
"Anis Zaman","Vincent Silenzio",1
"Anitha Ilapakurti","Chandrasekar Vuppalapati",1
"Anitha Ilapakurti","Rajasekar Vuppalapati",1
"Anitha Ilapakurti","Sharat Kedari",1
"Anjali Singh","Mohit Jain",1
"Anjalie Field","Gayatri Bhat",1
"Anjalie Field","Yulia Tsvetkov",1
"Ankit Agrawal","Alex Sim",1
"Ankit Agrawal","Alok N. Choudhary",2
"Ankit Agrawal","Kesheng Wu",1
"Ankit Agrawal","Peter H. Beckman",1
"Ankit Agrawal","Rajkumar Kettimuthu",1
"Ankit Agrawal","Richard Archibald",1
"Ankit Agrawal","Wei-keng Liao",2
"Ankit Agrawal","Zhengchun Liu",1
"Ankit Shingavi","Bing Yin",1
"Ankit Shingavi","Choon Hui Teo",1
"Ankit Shingavi","Hao Gu",1
"Ankur Mohan","Debojyoti Dutta",1
"Ankur Mohan","Pawel M. Morkisz",1
"Anna Brunström","Özgü Alay",1
"Anna Brunström","Stefan Alfredsson",1
"Anna Brunström","Vincenzo Mancuso",1
"Anna Cinzia Squicciarini","David J. Miller 0001",1
"Anna Cinzia Squicciarini","Sarah Michele Rajtmajer",3
"Anna Guimarães","Erisa Terolli",1
"Anna Guimarães","Gerhard Weikum",1
"Anna Guimarães","Oana Balalau",1
"Anna Tigunova","Andrew Yates",1
"Anna Tigunova","Gerhard Weikum",1
"Anna Tigunova","Paramita Mirza",1
"Anne Berres","Gautam S. Thakur",1
"Anne Berres","Jibonananda Sanyal",1
"Anne Berres","Kuldeep R. Kurte",1
"Anne Berres","Melissa Allen-Dumas",1
"Anne Berres","Piljae Im",1
"Anne Lin","Andrés Abeliuk",1
"Anne Lin","Emilio Ferrara",1
"Anneke Buffone","Johannes C. Eichstaedt",1
"Anneke Buffone","Kokil Jaidka",1
"Anneke Buffone","Lyle H. Ungar",1
"Annie Walker","Bennie Vorster",1
"Annissa Zahara","George Hodge",1
"Annissa Zahara","Rajius Idzalika",1
"Anshit E. Chaudhary","Animesh Mukherjee 0001",1
"Anshul Kanakia","Darrin Eide",1
"Anshul Kanakia","Kuansan Wang",1
"Anshul Kanakia","Zhihong Shen",1
"Anthony Colas","Gordon Burtch",1
"Anthony Colas","H. Andrew Schwartz",1
"Anthony Kougkas","Xian-He Sun",1
"Anthony Sicilia","Kirk Goldsberry",1
"Anthony Sicilia","Konstantinos Pelechrinis",1
"Antoine Boutet","Sébastien Gambs",1
"Antoine Désir","Garud Iyengar",1
"Antoine Désir","Raghav Singal",1
"Antoine Désir","Vineet Goyal",1
"Antoine Hébert","Brigitte Jaumard",1
"Antoine Hébert","Timothée Guédon",1
"Antoine Hébert","Tristan Glatard",1
"Anton Dries","Jean Christoph Jung",1
"Antonio De Iasio","Angelo Futno",1
"Antonio De Iasio","Eugenio Zimeo",1
"Antonio De Iasio","Lorenzo Goglia",1
"Antonio Jara","John R. Farserotu",1
"Antonio Maccioni","Francesco Guerra 0001",1
"Antonio Maccioni","Matteo Interlandi",1
"Antonio Mallia","Michal Siedlaczek",1
"Antonio Mallia","Mohamed Zahran",1
"Antonio Mallia","Torsten Suel",1
"Antonio Merheb","Allan Zarembski",1
"Antonio Merheb","Nii O. Attoh-Okine",1
"Antonio Pastor","Ángel Cuevas",1
"Antonio Pastor","Arturo Azcorra",1
"Antonio Pastor","Matti Antero Parssinen",1
"Antonio Pastor","Mikko Kotila",1
"Antonio Pastor","Patricia Callejo",1
"Antonio Pastor","Pelayo Vallina",1
"Antonio Pastor","Rubén Cuevas",1
"Anuj Saini","Anuj Saini",2
"Anuj Saini",NA,1
"Anup Rao 0002","Danai Koutra",1
"Anuradha Bhamidipaty","Jayant R. Kalagnanam",1
"Anuradha Bhamidipaty","Stuart A. Siegel",1
"Anuradha Bhamidipaty","Venkata Sitaramagiridharganesh Ganapavarapu",1
"Anuradha Bhamidipaty","Wesley M. Gifford",1
"Anurag Ghosh","Ponnurangam Kumaraguru",1
"Anurag Gupta","Kannan Achan",1
"Anurag Gupta","Mridul Jain",1
"Anusheh Abdullah","Marvin J. Slepian",1
"Ao Li","Dong Li",1
"Ao Li","Runshi Liu",1
"Ao Li","Yiqun Yang",1
"Ao Li","Zhou Qin",1
"Ao Liu","Chenbin Zhang",1
"Ao Liu","Junyu Lu",1
"Ao Liu","Lizhen Qu",1
"Ao Liu","Zenglin Xu",1
"Ao Shan","Wenting Shi",1
"Aparna S. Varde","Anna Feldman",1
"Apinan Hasthanasombat","Cecilia Mascolo",1
"Aravind Ravi","Anindya Datta",2
"Aravind Ravi","Nisha Verma",1
"Aravind Ravi","Sangaralingam Kajanan",1
"Aravind Ravi","Su Won Bae",1
"Aravind Ravi","Varun Chugh",1
"Archit Sakhadeo","Gerhard Weikum",1
"Arei Kobayashi","Daichi Amagata",1
"Arei Kobayashi","Takahiro Hara",1
"Arei Kobayashi","Takuya Maekawa",1
"Ari Biswas","Benjamin Snyder",1
"Ari Biswas","Houssam Nassif",1
"Ari Biswas","Michael Vogelsong",1
"Ari Biswas","Thai T. Pham",1
"Ari Kobren","Akshay Krishnamurthy",1
"Ari Kobren","Andrew McCallum",2
"Ari Kobren","Barna Saha",1
"Ari Kobren","Ian Langmore",1
"Ari Kobren","Johann Hibschman",1
"Ari Kobren","Michael R. Glass",1
"Ari Kobren","Oksana Yakhnenko",1
"Ari Kobren","Pablo Barrio 0002",1
"Ari Mitra","Fuad Rahman",1
"Ari Mitra","Marvin J. Slepian",1
"Aria Khademi","David Foley",1
"Aria Khademi","Sanghack Lee",1
"Aria Khademi","Vasant G. Honavar",1
"Ariana Mirian","Geoffrey M. Voelker",1
"Ariana Mirian","Joe DeBlasio",1
"Ariana Mirian","Kurt Thomas",1
"Ariana Mirian","Stefan Savage",1
"Ariane Maharaj","Ian Bogle",1
"Ariane Maharaj","Thilanka Munasinghe",1
"Ariel Fuxman","Aleksei Timofeev",1
"Ariel Fuxman","Chao Jia",1
"Ariel Fuxman","Chen Sun",1
"Ariel Fuxman","Zhen Li",1
"Ariel Gordon","Apostol Natsev",1
"Ariel Gordon","Zheng Xu",1
"Arif Masrur","Donna J. Peuquet",1
"Arif Masrur","Gautam S. Thakur",1
"Arif Masrur","Kevin A. Sparks",1
"Arif Masrur","Rachel Palumbo",1
"Arijit Ukil","Antonio Jara",1
"Arijit Ukil","John R. Farserotu",1
"Arijit Ukil","Leandro Marín",1
"Arinbjörn Kolbeinsson","Kartik Yellepeddi",1
"Arinbjörn Kolbeinsson","Ken Otwell",1
"Arinbjörn Kolbeinsson","Lavanya Marla",1
"Aris Anagnostopoulos","Eli Upfal",1
"Aristides Gionis","Bruno Ordozgoiti",1
"Aristides Gionis","Giancarlo Ruffo",1
"Aristides Gionis","Jefrey Lijffijt",1
"Aristidis G. Vrahatis","Georgios N. Dimitrakopoulos",1
"Aristidis G. Vrahatis","Sotiris K. Tasoulis",1
"Aristidis G. Vrahatis","Spiros V. Georgakopoulos",1
"Aristidis G. Vrahatis","Vassilis P. Plagianakos",1
"Aritra Mandal","Prathyusha Senthil Kumar",1
"Ark Fangzhou Zhang","Ceren Budak",1
"Ark Fangzhou Zhang","Daniel M. Romero",1
"Ark Fangzhou Zhang","Eric Blohm",1
"Ark Fangzhou Zhang","Lionel P. Robert Jr.",1
"Ark Fangzhou Zhang","Ruihan Wang",1
"Arman Hasanzadeh","Krishna R. Narayanan",1
"Arman Hasanzadeh","Nick Duffield",1
"Arman Hasanzadeh","Xi Liu 0011",1
"Armen R. Kemanian","Ewa Deelman",1
"Armen R. Kemanian","Mats Rynge",1
"Arnab Nandi 0001","Rajiv Ramnath",1
"Arnab Nandi 0001","Srinivasan Parthasarathy 0001",1
"Arpan Mukherjee","Tanmoy Chakraborty 0002",1
"Arpit Merchant","Anurag Ghosh",1
"Arpit Merchant","Daksh Shah",1
"Arpit Merchant","Gurpreet Singh Bhatia",1
"Arpit Merchant","Ponnurangam Kumaraguru",1
"Artem Lutov","Dingqi Yang",1
"Artem Lutov","Mourad Khayati",1
"Artem Lutov","Philippe Cudré-Mauroux",2
"Artem Mateush","Jaan Übi",1
"Arthur Huang","Zhishan Guo",1
"Arthur Putnam","Alfredo Cuzzocrea",1
"Arthur Putnam","Edoardo Serra",1
"Artidoro Pagnoni","Jignesh Parmar",1
"Artidoro Pagnoni","Markus Weimer",1
"Artidoro Pagnoni","Mohammad Zeeshan Siddiqui",1
"Artidoro Pagnoni","Prabhat Roy",1
"Artidoro Pagnoni","Shauheen Zahirazami",1
"Artidoro Pagnoni","Yiwen Zhu",1
"Artur Mrowca","Elizabeth Ren",1
"Artur Mrowca","Hans-Andrea Loeliger",1
"Artur Mrowca","Konstantin Böttinger",1
"Arun Iyengar","Calton Pu",1
"Arun Iyengar","Lei Yu 0002",1
"Arun Iyengar","Qi Zhang 0009",1
"Arun Iyengar","Wenqi Wei",1
"Aruna Jammalamadaka","Dana Warmsley",2
"Aruna Jammalamadaka","Sam Johnson",1
"Aruna Jammalamadaka","Tiffany Kim",2
"Aruna Jammalamadaka","Tsai-Ching Lu",2
"Arunava Roy","M. Hilmi B. Hassan",1
"Arvand Fazeli","Sheridan K. Houghten",1
"Arvind Ramanathan","Chad A. Steed",1
"Arvind Satyanarayan","Çagatay Demiralp",1
"Arvind Satyanarayan","César A. Hidalgo",1
"Arvind Satyanarayan","Tim Kraska",1
"Aryya Gangopadhyay","Brenda Blunt",1
"Aryya Gangopadhyay","Carolyn Owens",1
"Aryya Gangopadhyay","Christine Grogan",1
"Asad Ali Biabani","Atif Naseer",1
"Asad Ali Biabani","Usama AlAbdulwahab",1
"Asaf Cohen 0004","Tom Hope",1
"Aseel Addawood","Adam Badawy",1
"Aseel Addawood","Emilio Ferrara",1
"Aseel Addawood","Kristina Lerman",1
"Ashanie Gunathillake","Guillaume Jourjon",1
"Ashanie Gunathillake","Suranga Seneviratne",1
"Ashar Neyaz","Bing Zhou 0002",1
"Ashar Neyaz","Narasimha Karpoor",1
"Ashish Kundu","Dong Su",1
"Ashish Kundu","Elisa Bertino",1
"Ashish Kundu","Hugo Krawczyk",1
"Ashish Kundu","Kapil Singh",1
"Ashish Kundu","Suresh Chari",1
"Ashish Mahabal","Abdullah al-Raihan Nayeem",1
"Ashish Mahabal","Isaac Cho",1
"Ashish Mahabal","Junsong Yuan",1
"Ashish Mahabal","Mohammed Elshambakey",1
"Ashish Mahabal","S. George Djorgovski",1
"Ashkan Bashardoust","Carlos Scheidegger",1
"Ashkan Bashardoust","danah boyd",1
"Ashkan Bashardoust","Sorelle A. Friedler",1
"Ashkan Bashardoust","Suresh Venkatasubramanian",1
"Ashley Davies","Cynthia A. Phillips",1
"Ashley Davies","Ingrid Daubar",1
"Ashley Davies","Marissa Cameron",1
"Ashley Davies","Saadat Anwar",1
"Ashley Davies","Srija Chakraborty",1
"Ashok Srivastava","Ashok Srivastava",2
"Ashok Srivastava",NA,1
"Ashwin Rajadesingan","David Jurgens",1
"Ashwin Rajadesingan","Ramaswami Mahalingam",1
"Ashwini Tonge","Cornelia Caragea",1
"Asia J. Biega","Abhijnan Chakraborty",1
"Asia J. Biega","Hoda Heidari",1
"Asia J. Biega","Krishna P. Gummadi",2
"Asia J. Biega","Meike Zehlike",1
"Assaf Singer","Alex Zlotnik",1
"Assaf Singer","Baruch Trayvas",1
"Assaf Singer","Dobri Dobrev",1
"Assaf Singer","Hadas Vogel",1
"Asterios Tsiourvas","Ioannis Konstantinou",1
"Asterios Tsiourvas","Nectarios Koziris",1
"Aston Zhang","Jiawei Han 0001",1
"Ata Turk","David Cohen",1
"Ata Turk","Duru Türkoglu",1
"Ata Turk","Larry Rudolph",1
"Ata Turk","Orran Krieger",1
"Ata Turk","Peter Desnoyers",1
"Ata Turk","Raja R. Sambasivan",1
"Athina Markopoulou","Carter T. Butts",1
"Athina Markopoulou","Konstantinos Psounis",1
"Atif Naseer","Usama AlAbdulwahab",1
"Atsutoshi Kumagai","Junya Arai",1
"Atsutoshi Kumagai","Naonori Ueda",1
"Atsuya Nasu","Fumihiko Ino",1
"Atsuya Nasu","Kenji Yoneo",1
"Atsuya Nasu","Masao Okita",1
"Aude Marzuoli","Fengmei Liu",1
"Auroop R. Ganguly","Jennifer G. Dy",1
"Austin Harris 0002","Amanda O'Grady",1
"Austin Harris 0002","Jose Stovall",1
"Austin Harris 0002","Mina Sartipi",2
"Austin R. Benson","David Bindel",1
"Austin R. Benson","Johan Ugander",1
"Austin R. Benson","Jon M. Kleinberg",1
"Avi Shahar","Alex Zlotnik",1
"Avi Shahar","Assaf Singer",2
"Avi Shahar","Baruch Trayvas",1
"Avi Shahar","Dobri Dobrev",1
"Avi Shahar","Hadas Vogel",1
"Avihai Mejer","Elad Rainshmidt",1
"Avihai Mejer","Fiana Raiber",1
"Avikalp Srivastava","Hsin Wen Liu",1
"Avikalp Srivastava","Sumio Fujita",1
"Avishek Anand","Maria Koutraki",1
"Aviv Segev","Rituparna Datta",1
"Avleen S. Bijral","Juan Lavista Ferres",1
"Avni Gulati","Magdalini Eirinaki",1
"Avrilia Floratou","Nectarios Koziris",1
"Awni Y. Hannun","Andrew Y. Ng",1
"Awny Al-Omari","Faraz Ahmad",2
"Awny Al-Omari","Khaled Bouaziz",2
"Awny Al-Omari","Prama Agarwal",2
"Awny Al-Omari","Sri Raghavan",2
"Axel Legay","Agastya Silvina",1
"Axel Legay","Andreas Francois Vermeulen",1
"Axel Legay","Andreas Pitsillides",1
"Axel Legay","Christos Fidas",1
"Axel Legay","E. Blackledge",1
"Axel Legay","George Stylianou",1
"Axel Legay","Juliana Küster Filipe Bowles",1
"Axel Legay","M. Kumar",1
"Axel Legay","Marios Belk",1
"Axel Legay","Michael Rossbory",1
"Axel Legay","R. Arredouani",1
"Axel Legay","W. Huang",1
"Axel Oehmichen","Andrea Gadotti",1
"Axel Oehmichen","Shubham Jain",1
"Axel Oehmichen","Yves-Alexandre de Montjoye",1
"Axel Polleres","Maarten de Rijke",1
"Axel Polleres","Michael Cochez",1
"Axel Stebner","Fabian Windheuser",1
"Axel Stebner","Felix Naumann",1
"Axel Stebner","Hazar Harmouch",1
"Axel Stebner","Lan Jiang 0001",1
"Axel Stebner","Maxi Fischer",1
"Axel Stebner","Nils Strelow",1
"Axel Stebner","Thorsten Papenbrock",1
"Axel Stebner","Tim Friedrich",1
"Axel Stebner","Tobias Bleifuß",1
"Ayelet Blanc","Alex Zlotnik",1
"Ayelet Blanc","Assaf Singer",1
"Ayelet Blanc","Avi Shahar",1
"Ayelet Blanc","Neetai Eshel",1
"Aysenur Gençdogmus","Gülüstan Dogan",1
"Aysenur Gençdogmus","Seref Recep Keskin",1
"Aysenur Gençdogmus","Yusuf Öztürk",1
"Ayush Dattagupta","Bartley Richardson",1
"Ayush Dattagupta","Bhargav Suryadevara",1
"Ayush Dattagupta","Bianca Rhodes",1
"Ayush Dattagupta","Eli Fajardo",1
"Ayush Dattagupta","Prem Gali",1
"Azim Ahmadzadeh","Berkay Aydin",2
"Azim Ahmadzadeh","Dustin J. Kempton",3
"Azim Ahmadzadeh","Manolis K. Georgoulis",3
"Azim Ahmadzadeh","Maxwell Hostetter",1
"Azim Ahmadzadeh","Rafal A. Angryk",4
"Azim Ahmadzadeh","Shihao Ji",1
"Azim Ahmadzadeh","Soukaina Filali Boubrahimi",1
"Azim Ahmadzadeh","Sushant S. Mahajan",2
"Babak Hosseini","Barbara Hammer",1
"Babiga Birregah","Mamadou Bousso",1
"Babiga Birregah","Sény Ndiaye Mbaye",2
"Badran Raddaoui","Mohamad Albilani",1
"Bahodir Mansurov","Robert West 0001",1
"Bai Wang","Peng Cui 0001",1
"Bai Wang","Philip S. Yu",1
"Bai Wang","Yanfang Ye",1
"Balakrishnan Varadarajan","Apostol Natsev",1
"Balakrishnan Varadarajan","Ariel Gordon",1
"Balakrishnan Varadarajan","Zheng Xu",1
"Banafsheh Sadeghi","Dominique Ritley",1
"Banafsheh Sadeghi","Patrick S. Romano",1
"Bang Liu","Chaoyue Wang",1
"Bang Liu","Di Niu",2
"Bang Liu","Haojie Wei",1
"Bang Liu","Jinghong Lin",1
"Bang Liu","Kunfeng Lai",2
"Bang Liu","Mingjun Zhao",1
"Bang Liu","Shunnan Xu",1
"Bang Liu","Weidong Guo",1
"Bang Liu","Yancheng He",1
"Bang Liu","Yu Xu",2
"Baojian Zhou","Feng Chen 0001",1
