"from","to","weight"
"Arlei Silva","Ambuj K. Singh",1
"Arlei Silva","Ananthram Swami",1
"Arlei Silva","Prithwish Basu",1
"Arlei Silva","Xuan-Hong Dang",1
"Armineh Nourbakhsh","Arun Vachher",1
"Armineh Nourbakhsh","John Duprey",1
"Armineh Nourbakhsh","Kajsa Anderson",1
"Armineh Nourbakhsh","Mark Vedder",1
"Armineh Nourbakhsh","Merine Thomas",1
"Armineh Nourbakhsh","Ramdev Wudali",1
"Armineh Nourbakhsh","Robert Martin",1
"Armineh Nourbakhsh","Rui Fang",3
"Armineh Nourbakhsh","Russ Kociuba",1
"Armineh Nourbakhsh","Sameena Shah",2
"Armineh Nourbakhsh","Steven Pomerville",1
"Armineh Nourbakhsh","William Keenan",1
"Armineh Nourbakhsh","Xiaomo Liu",2
"Arnab Bhadury","Jianfei Chen 0001",1
"Arnab Bhadury","Jun Zhu 0001",1
"Arnab Bhadury","Shixia Liu",1
"Arnold P. Boedihardjo","Chang-Tien Lu",1
"Arnon Lazerson","Assaf Schuster",1
"Arnon Lazerson","Daniel Keren",1
"Arun Kejariwal","David S. Matteson",1
"Arun Shankar Iyer","J. Saketha Nath",1
"Arun Shankar Iyer","Sunita Sarawagi",1
"Arun Vachher","Sameena Shah",1
"Arun Vachher","William Keenan",1
"Arunav Mishra","Klaus Berberich",1
"Ashish Gupta","Neera Agarwal",1
"Ashok Srivastava","Ashok Srivastava",2
"Ashok Srivastava",NA,1
"Ashraf Haib","Aidan Shribman",1
"Ashraf Haib","Alaa Nassar",1
"Ashraf Haib","Hisham Yasin",1
"Ashraf Haib","Roie Melamed",1
"Ashton Anderson","Duncan J. Watts",1
"Ashton Anderson","Jon M. Kleinberg",1
"Ashton Anderson","Sendhil Mullainathan",1
"Ashutosh Dhekne","Romit Roy Choudhury",1
"Ashwin Kumar T. K","Zenia Arora",1
"Ashwin Venkataraman","Lakshminarayanan Subramanian",1
"Ashwin Venkataraman","Srikanth Jagabathula",1
"Asif R. Khan","Hector Garcia-Molina",1
"Asim Karim","Aizaz Anwar",1
"Asterios Katsifodimos","Seif Haridi",1
"Asterios Katsifodimos","Volker Markl",1
"Aston Zhang","Amit Goyal",1
"Aston Zhang","Carl A. Gunter",1
"Aston Zhang","Chengxiang Zhai",1
"Aston Zhang","Hongbo Deng",1
"Aston Zhang","Jian Peng 0001",1
"Aston Zhang","Jiawei Han 0001",1
"Aston Zhang","Quanquan Gu",1
"Aston Zhang","Ricardo Baeza-Yates",1
"Aston Zhang","Yi Chang 0001",1
"Ata Sasmaz","Amine Lamine",1
"Ata Sasmaz","Majid Alotaibi",1
"Ata Sasmaz","Ozkan Sayin",1
"Ata Turk","Anthony Byrne",1
"Ata Turk","Ayse K. Coskun",1
"Ata Turk","Canturk Isci",1
"Ata Turk","Hao Chen 0024",1
"Ata Turk","John Knollmeyer",1
"Ata Turk","Sastry S. Duri",1
"Athanasios N. Nikolakopoulos","Antonia Korba",1
"Athanasios N. Nikolakopoulos","John D. Garofalakis",1
"Athena Vakali","Paschalis Korosoglou",1
"Athena Vakali","Pavlos Daoglou",1
"Atri Mandal","Gargi Banerjee Dasgupta",1
"Atri Mandal","Shubham Atreja",1
"Atri Mandal","Subhrajit Bhattacharya",1
"Atsuko Takefusa","Hidemoto Nakada",1
"Atushi Ishikawa","Shouji Fujimoto",1
"Atushi Ishikawa","Takayuki Mizuno",1
"Augustin Chaintreau","Nitish Korula",1
"Augustin Chaintreau","Silvio Lattanzi",1
"Aurélien Lucchi","Carsten Eickhoff",1
"Aurélien Lucchi","Thomas Hofmann",1
"Aurora Schmidt","Christopher J. Cameron",1
"Aurora Schmidt","John Kelly",1
"Aurora Schmidt","Michael Macy",1
"Aurora Schmidt","Vladimir Barash",1
"Austin Harris 0002","Hanna True",1
"Austin Harris 0002","Jin Cho",1
"Austin Harris 0002","Mina Sartipi",1
"Austin Harris 0002","Nancy Fell",1
"Austin Harris 0002","Zhen Hu",1
"Austin R. Benson","Andrew Tomkins",2
"Austin R. Benson","Ravi Kumar 0001",2
"Avigdor Gal","Haggai Roitman",1
"Avigdor Gal","Tomer Sagi",1
"Avihai Mejer","Dan Pelleg",1
"Avihai Mejer","David Carmel",1
"Avihai Mejer","Gilad Tsur",1
"Avihai Mejer","Yoelle Maarek",1
"Avinash Kumar","Dhaval Patel",1
"Avinash Kumar","Nikita Jain",1
"Ayae Ichinose","Atsuko Takefusa",1
"Ayae Ichinose","Hidemoto Nakada",1
"Ayae Ichinose","Masato Oguchi",1
"Ayelet Ben-Sasson","Dan Pelleg",1
"Ayelet Ben-Sasson","Elad Yom-Tov",1
"Ayesha Mahmud","C. P. T. Estella Patterson",1
"Ayesha Mahmud","Crystal Cody",1
"Ayesha Mahmud","Joe Walsh",1
"Ayesha Mahmud","Lauren Haynes",1
"Ayesha Mahmud","Rayid Ghani",1
"Ayesha Mahmud","Youngsoo Park",1
"Azad Naik","Huzefa Rangwala",1
"Azadeh Eftekhari","Farhana H. Zulkernine",1
"Azadeh Eftekhari","Patrick Martin 0001",1
"Azadeh Shakery","W. Bruce Croft",1
"Azin Ashkan","Brian Eriksson",1
"Azin Ashkan","Weicong Ding",1
"B. Aditya Prakash","Jilles Vreeken",1
"B. Aditya Prakash","Naren Ramakrishnan",1
"B. Y. Ong","Allan N. Zhang",1
"B. Y. Ong","Rong Wen",1
"Badran Raddaoui","Lakhdar Sais",1
"Badri Sridharan","Brandon Duncan",1
"Badri Sridharan","Jean-Francois Im",1
"Badri Sridharan","Kishore Gopalakrishna",1
"Bahador Nooraei","Daniel Kirsche",1
"Bahador Nooraei","Jae Young Chung",1
"Bahador Nooraei","Jarrell Waggoner",1
"Bahador Nooraei","Kai-Chen Cheng",1
"Bahador Nooraei","Xiao-Han T. Zeng",1
"Bahareh Sadat Arab","Boris Glavic",1
"Bahareh Sadat Arab","Dieter Gawlick",1
"Bahareh Sadat Arab","Vasudha Krishnaswamy",1
"Bahareh Sadat Arab","Venkatesh Radhakrishnan",1
"Baichuan Zhang","Mohammad Al Hasan",1
"Baichuan Zhang","Murat Dundar",1
"Baihua Zheng","Hanyuan Zhang",1
"Baihua Zheng","Wei Wang 0009",1
"Baihua Zheng","Ziyang Chen",1
"Balaji Peddamuthu","Neeta Pande",1
"Balaji Peddamuthu","Preethi R. Raajaratnam",1
"Balaji Peddamuthu","Sandipan Dandapat",1
"Balaji Peddamuthu","Shourya Roy",1
"Balint Miklos","Greg Corrado",1
"Balint Miklos","László Lukács",1
"Balint Miklos","Marina Ganea",1
"Balint Miklos","Peter Young",1
"Balint Miklos","Vivek Ramavajjala",1
"Baojian Zhou","David W. Cheung",1
"Baojian Zhou","Feng Chen 0001",1
"Barbara Carminati","Dev Rishi Khare",1
"Barbara Carminati","James Caverlee",1
"Barry A. T. Brown","David A. Shamma",1
"Barry A. T. Brown","Frank Bentley",1
"Barry A. T. Brown","Saeideh Bakhshi",1
"Barry McLarnon","Dimitrios S. Nikolopoulos",1
"Bart Pursel","C. Lee Giles",1
"Bas van Stein","Matthijs van Leeuwen",1
"Bas van Stein","Thomas Bäck",1
"Bee-Chung Chen","Deepak Agarwal",3
"Bee-Chung Chen","Igor Perisic",1
"Bee-Chung Chen","Liang Zhang 0021",1
"Behnam Hedayatnia","Ilkay Altintas",1
"Behnam Hedayatnia","Jessica Block",1
"Behnam Hedayatnia","Mai H. Nguyen",1
"Behnam Hedayatnia","Mehrdad Yazdani",1
"Behrooz Karimi","Mohsen S. Sajadieh",1
"Behrooz Karimi","Tan Wen Jun",1
"Bei Shi","Lidong Bing",1
"Bei Shi","Wai Lam",2
"Bei Shi","Yinqing Xu",1
"Beibei Li","Jason Hong",1
"Beidou Wang","Deng Cai 0001",2
"Beidou Wang","Jiajun Bu",2
"Beidou Wang","Martin Ester",2
"Beidou Wang","Yikang Liao",1
"Beidou Wang","Yu Zhu",2
"Beidou Wang","Ziyu Guan",2
"Beihong Jin","Qiang Ji",1
"Beihong Jin","Tingjian Ge",1
"Beihong Jin","Yanling Cui",1
"Belainine Billal","Alexsandro Fonseca",1
"Belainine Billal","Fatiha Sadat",1
"Ben Cruz","Brian Wallace",1
"Ben Cruz","Caleb Crable",1
"Ben Cruz","Jay Luan",1
"Ben Cruz","Matt Wolff",1
"Ben Cruz","Xuan Zhao",1
"Ben Kao","Yudian Zheng",1
"Ben Kao","Zhipeng Huang 0001",1
"Benito O. Perez","Mengran Wang",1
"Benito O. Perez","Negin Askarzadeh",1
"Benito O. Perez","Xiaomeng Liang",1
"Benito O. Perez","Yiwei Ma",1
"Benjamin C. M. Fung","Philippe Charland",1
"Benjamin D. Heavner","Alexis Rodriguez",1
"Benjamin D. Heavner","Arthur W. Toga",1
"Benjamin D. Heavner","Carl Kesselman",1
"Benjamin D. Heavner","Carole A. Goble",1
"Benjamin D. Heavner","Eric W. Deutsch",1
"Benjamin D. Heavner","Ian T. Foster",1
"Benjamin D. Heavner","Ivo D. Dinov",1
"Benjamin D. Heavner","Kristi Clark",1
"Benjamin D. Heavner","Nathan D. Price 0001",1
"Benjamin D. Heavner","Ravi K. Madduri",1
"Benjamin D. Heavner","Stian Soiland-Reyes",1
"Benjamin D. Horne","Dorit Nevo",1
"Benjamin D. Horne","Heng Ji",1
"Benjamin D. Horne","Jesse Freitas",1
"Benjamin D. Horne","Sibel Adali",1
"Benjamin Erb","Jörg Domaschka",1
"Benjamin Flesch","Abid Hussain",2
"Benjamin Flesch","Ravi Vatrapu",2
"Benjamin Futrell","John Troxler",1
"Benjamin Futrell","Robert W. Cox",1
"Benjamin Letham","Cynthia Rudin",1
"Benjamin Letham","Lydia M. Letham",1
"Benjamin Ooghe-Tabanou","Tommaso Venturini",1
"Benjamin Shulman","Amit Sharma",1
"Benjamin Shulman","Dan Cosley",1
"Benjamin Sirb","Xiaojing Ye",1
"Benjamin Sugar","Ingmar Weber",1
"Bennett B. Borden","Jason R. Baron",1
"Benno Stein 0001","Gregor Engels",1
"Benny Kimelfeld","Eran Yahav",1
"Benny Kimelfeld","Sharon Shoham",1
"Berkay Aydin","Ahmet Küçük",1
"Berkay Aydin","Dustin Kempton",1
"Berkay Aydin","Rafal A. Angryk",2
"Besnik Fetahu","Avishek Anand",1
"Besnik Fetahu","Katja Markert",1
"Besnik Fetahu","Wolfgang Nejdl",1
"Bhanukiran Vinzamuri","Chandan K. Reddy",1
"Bharathkumar Ramachandra","Nagendra Singh",1
"Bharathkumar Ramachandra","Qiang Zhang",1
"Bharathkumar Ramachandra","Sreenivas Sukumar",1
"Bhargavi Krishna","Giri Prakash",1
"Bhargavi Krishna","Rob Records",1
"Bibi Raju","Darren J. Kerbyson",1
"Bibi Raju","Ilkay Altintas",1
"Bibi Raju","Kerstin Kleese van Dam",1
"Bibi Raju","Malachi Schram",1
"Bichen Shi","Georgiana Ifrim",1
"Bichen Shi","Neil J. Hurley",1
"Bilal Ahmed","Carla E. Brodley",1
"Bilal Ahmed","Jennifer G. Dy",1
"Bilal Ahmed","Karen E. Blackmon",1
"Bilal Ahmed","Orrin Devinsky",1
"Bilal Ahmed","Ruben Kuzniecky",1
"Bilal Ahmed","Thomas Thesen",1
"Bilal Sadiq","Akhlaq Ahmad",1
"Bilal Sadiq","Emad A. Felemban",1
"Bilal Sadiq","Sheikh Nasir Saeed",1
"Bimal Viswanath","Krishna P. Gummadi",1
"Bimal Viswanath","Nishanth R. Sastry",1
"Bin-Bin Zhou","Xu-Ying Liu",1
"Bin Bi","Junghoo Cho",1
"Bin Dong 0002","Nagiza F. Samatova",1
"Bin Dong 0002","Scott Klasky",1
"Bin Li 0015","Fang Chen 0001",1
"Bin Li 0015","Irena Koprinska",1
"Bin Li 0015","Shlomo Berkovsky",1
"Bin Liang 0002","Gang Yang",1
"Bin Liang 0002","Miaoqiang Su",1
"Bin Liang 0002","Wei You",1
"Bin Liang 0002","Wenchang Shi",1
"Bin Liu 0020","Hui Xiong 0001",1
"Bin Liu 0020","Meng Qu",1
"Bin Tong","Anshuman Sahu",1
"Bin Tong","Makoto Iwayama",1
"Bin Tong","Martin Klinkigt",1
"Bin Tong","Ravigopal Vennelakanti",1
"Bin Tong","Yoshiyuki Kobayashi",1
"Bin Wang 0015","Jianxin Li 0001",1
"Bin Wang 0015","Rui Zhou 0001",1
"Bin Wu","Bingjing Jia",1
"Bin Wu","Peigang Qiu",1
"Bin Wu","Shuai Yang",1
"Bin Wu","Yi Yang",1
"Bin Wu","Zhihong Guo",1
"Bin Xu","Jasmine Wood",1
"Bin Xu 0002","Anbang Xu",1
"Bin Xu 0002","Dan Cosley",1
"Bin Xu 0002","Jalal Mahmud",1
"Bin Xu 0002","Liang Gou",1
"Binbin Li","Dinggang Shen",1
"Binbin Li","Shuiwang Ji",1
"Binbin Lin","Ian Davidson",1
"Binbin Lin","Jieping Ye",2
"Binbin Lin","Mojtaba Sedigh Fazli",1
"Binbin Lin","Shannon Quinn",1
"Binbin Lin","Tianming Liu",1
"Bing Liu 0001","Sherry Emery",1
"Bing Xiang","Bowen Zhou",1
"Bing Zhang","Feiying Liu",1
"Bing Zhang","Goce Trajcevski",1
"Bing Zhu 0003","Jiawei Cai",1
"Bingchuan Liu","Huimin Zhou",1
"Bingchuan Liu","Yudong Tan",1
"Bingjing Jia","Peigang Qiu",1
"Biplob Debnath","Abdullah Mueen",1
"Biplob Debnath","Guofei Jiang",1
"Biplob Debnath","Hui Zhang 0002",1
"Biplob Debnath","Jianwu Xu",1
"Bistra Dilkina","Constantine Dovrolis",1
"Biswas Parajuli","Eduardo L. Pasiliao Jr.",1
"Biswas Parajuli","Piyush Kumar",1
"Blandine Seznec","Nattiya Kanhabua",1
"Blandine Seznec","Roel Castalio",1
"Bo An 0001","Haipeng Chen 0001",1
"Bo An 0001","Noseong Park",1
"Bo An 0001","V. S. Subrahmanian",1
"Bo Chen","John E. Hopcroft",1
"Bo Chen","Qiang Yang 0001",1
"Bo Deng","Yun Fu 0001",1
"Bo Jin 0001","Chao Che",1
"Bo Jin 0001","Cuili Yao",1
"Bo Jin 0001","Kuifei Yu",1
"Bo Jin 0001","Li Guo 0008",1
"Bo Jin 0001","Qiang Zhang 0008",1
"Bo Jin 0001","Ruiyun Yu",1
"Bo Jin 0001","Yue Qu",1
"Bo Kang","Jefrey Lijffijt",1
"Bo Kang","Raúl Santos-Rodriguez",1
"Bo Kang","Tijl De Bie",1
"Bo Long","Bee-Chung Chen",1
"Bo Long","Deepak Agarwal",1
"Bo Song","Jianxin Wang",1
"Bo Song","Ping Liu",1
"Bo Song","Weimao Ke",1
"Bo Song","Xiaohua Hu 0001",1
"Bo Zhang","Liwei Wang 0008",1
"Bo Zhao 0001","David Hardtke",1
"Bo Zhao 0001","Jiawei Han 0001",1
"Bo Zhao 0001","Wei Fan 0001",1
"Bo Zhao 0001","Yizhou Sun",1
"Boel Nelson","Tomas Olovsson",1
"Bogdan Cautis","Reynold Cheng",1
"Bogdan Cautis","Yudian Zheng",1
"Bogdan State","Bruno D. Abrahao",1
"Bogdan State","Karen Cook",1
"Bohdan M. Pavlyshenko","Bohdan M. Pavlyshenko",2
"Bohdan M. Pavlyshenko",NA,1
"Bokai Cao","Chun-Ta Lu",1
"Bokai Cao","Philip S. Yu",1
"Bokai Cao","Weixiang Shao",1
"Bonghee Hong","Chumsu Kim",1
"Bonghee Hong","Jinsu Ahn",1
"Bonnie J. Dorr","Craig S. Greenberg",1
"Bonnie J. Dorr","Marion Le Bras",1
"Bonnie J. Dorr","Mark A. Przybocki",1
"Bonnie J. Dorr","Peter C. Fontana",1
"Boris Chidlovskii","Gabriela Csurka",1
"Boris Chidlovskii","Stéphane Clinchant",1
"Bortik Bandyopadhyay","Aniket Chakrabarti",1
"Bortik Bandyopadhyay","David Fuhry",1
"Bortik Bandyopadhyay","Srinivasan Parthasarathy 0001",1
"Bowei He","Fuzhen Zhuang",1
"Bowei He","Menghao Zhang",1
"Bowei He","Naiwang Guo",1
"Bowei He","Philip S. Yu",1
"Bowen Du","Chuanren Liu",1
"Bowen Du","Hui Xiong 0001",1
"Bowen Du","Wenjun Zhou 0001",1
"Bowen Du","Zhenshan Hou",1
"Boyan Kolev","José Pereira 0001",1
"Boyan Kolev","Oleksandra Levchenko",1
"Boyan Kolev","Patrick Valduriez",1
"Boyan Kolev","Raquel Pau",1
"Boyan Kolev","Ricardo Jiménez-Peris",1
"Bracha Shapira","Lior Rokach",2
"Bracha Shapira","Moshe Unger",1
"Bradford Littooy","Igor Mezic",1
"Bradford Littooy","Michael Georgescu",1
"Bradford Littooy","Sophie Loire",1
"Brahim Hnich","Amine Lamine",1
"Brahim Hnich","Ata Sasmaz",1
"Brahim Hnich","Faisal R. Al-Osaimi",1
"Brahim Hnich","Majid Alotaibi",1
"Brahim Hnich","Ozkan Sayin",1
"Brandon Duncan","Jean-Francois Im",1
"Brandon Duncan","Kishore Gopalakrishna",1
"Brendan O'Connor","James Allan",1
"Brent Paulovicks","Petros Zerfos",1
"Brian Brost","Christina Lioma",1
"Brian Brost","Ingemar J. Cox",1
"Brian Brost","Yevgeny Seldin",1
"Brian Frasca","Garnet J. Vaz",1
"Brian Frasca","Ron Kohavi",1
"Brian Frasca","Somit Gupta",1
"Brian Karrer","Alon Shalita",1
"Brian Karrer","Giuseppe Ottaviano",1
"Brian Karrer","Sergey Pupyrev",1
"Brian Nelson","Jian Zhang",1
"Brian Uzzi","Jon M. Kleinberg",1
"Brian Wallace","Caleb Crable",1
"Brian Wallace","Jay Luan",1
"Brian Wallace","Matt Wolff",1
"Brian Wilson","Alex Goodman",1
"Brian Wilson","Chris Mattmann",1
"Brian Wilson","Kim Whitehall",1
"Brian Wilson","Maziyar Boustani",1
"Brian Wilson","Paul M. Ramirez",1
"Brian Wilson","Paul Zimdars",1
"Brian Wilson","Rahul Palamuttam",1
"Brian Wilson","Sujen Shah",1
"Brooke Liu","Gary LaFree",1
"Bruno D. Abrahao","Karen Cook",1
"Bruno Ribeiro 0001","Christos Faloutsos",1
"Bruno Ribeiro 0001","Jussara M. Almeida",1
"Bruno Volckaert","Filip De Turck",1
"Bryan C. Semaan","Jian Tang",1
"Bryan Hooi","Alex Beutel",1
"Bryan Hooi","Christos Faloutsos",1
"Bryan Hooi","Hyun Ah Song",1
"Bryan Hooi","Kijung Shin",1
"Bryan Hooi","Neil Shah",1
"Bryan L. Matthews","Nikunj C. Oza",1
"Bryan Perozzi","Jack Saalweachter",1
"Bryan Perozzi","Mayur Thakur",1
"Bryan Perozzi","Michael Schueppert",1
"Bryan Perozzi","Steven Skiena",1
"Bryan Rainey","David F. Gleich",1
"Bryn C. Taylor","Justine W. Debelius",1
"Bryn C. Taylor","Larry Smarr",1
"Bryn C. Taylor","Rob Knight",1
"Bryn C. Taylor","Weizhong Li",1
"Bryn Keller","Jonathan D. Cohen 0003",1
"Bryn Keller","Kai Li 0001",1
"Bryn Keller","Michael J. Anderson",1
"Bryn Keller","Mihai Capota",1
"Bryn Keller","Narayanan Sundaram",1
"Bryn Keller","Nicholas B. Turk-Browne",1
"Bryn Keller","Theodore L. Willke",1
"Burak Yavuz","Aaron Staple",1
"Burak Yavuz","Evan R. Sparks",1
"Burak Yavuz","Li Pu",1
"Burak Yavuz","Matei Zaharia",1
"Burak Yavuz","Shivaram Venkataraman",1
"Busra Mutlu","Erdogan Dogdu",1
"Busra Mutlu","Kasim Oztoprak",1
"Busra Mutlu","Merve Mutlu",1
"Byoungyoung Lee","Wenke Lee",1
"Byoungyoung Lee","Xinyu Xing",1
"Byron Choi","Xiaohui Yu 0001",1
"Byron Choi","Zhiwei Zhang",1
"Byungsoo Jeon","Jungwoo Lee",1
"Byungsoo Jeon","U Kang",1
"C. E. DeForest","J. W. Harvey",1
"C. E. DeForest","P. C. H. Martens",1
"C. E. DeForest","S. Vargas-Dominguez",1
"C. Edward Chow","Terrance E. Boult",1
"C. P. T. Estella Patterson","Lauren Haynes",1
"C. P. T. Estella Patterson","Rayid Ghani",1
"Caitrin Armstrong","Derek Ruths",1
"Caleb Robinson","Arezoo Shirazi",1
"Caleb Robinson","Bistra Dilkina",1
"Caleb Robinson","Mengmeng Liu",1
"Can Wang 0001","Chun Chen 0001",1
"Canturk Isci","Ayse K. Coskun",1
"Carl A. Gunter","Hongbo Deng",1
"Carl G. Simon","Piotr M. Szczypinski",1
"Carl G. Simon","Stephen J. Florczyk",1
"Carl Kesselman","Alexis Rodriguez",1
"Carl Kesselman","Arthur W. Toga",1
"Carl Kesselman","Carole A. Goble",1
"Carl Kesselman","Eric W. Deutsch",1
"Carl Kesselman","Ivo D. Dinov",1
"Carl Kesselman","Kristi Clark",1
"Carl Kesselman","Nathan D. Price 0001",1
"Carl Kesselman","Ravi K. Madduri",1
"Carl Kesselman","Stian Soiland-Reyes",1
"Carla E. Brodley","Orrin Devinsky",1
"Carla E. Brodley","Ruben Kuzniecky",1
"Carlo Mastroianni","Giorgio Mario Grasso",1
"Carlos Castillo 0001","Fernando Diaz 0001",1
"Carlos Castillo 0001","Jie Yin",1
"Carlos Castillo 0001","Yu-Ru Lin",1
"Carlos Gonçalves","José C. Cunha",1
"Carmen Karina Vaca Ruiz","Krishna P. Gummadi",1
"Carole A. Goble","Arthur W. Toga",1
"Carole A. Goble","Eric W. Deutsch",1
"Carole A. Goble","Ivo D. Dinov",1
"Carole A. Goble","Kristi Clark",1
"Carole A. Goble","Nathan D. Price 0001",1
"Caroline Lo","Dan Frankowski",1
"Caroline Lo","Jure Leskovec",1
"Carsten Alexander Meyer","Jan Lindemann",1
"Carsten Alexander Meyer","Kathrin Mao",1
"Carsten Alexander Meyer","Matthias Uflacker",1
"Carsten Alexander Meyer","Pascal Reinhardt",1
"Carsten Alexander Meyer","Tim Specht",1
"Carsten Alexander Meyer","Tim Zimmermann",1
"Carsten Alexander Meyer","Timo Djürken",1
"Carsten Eickhoff","Thomas Hofmann",2
"Casey Vu","David Lo 0001",1
"Casey Vu","Ee-Peng Lim",1
"Casper Petersen","Christina Lioma",1
"Casper Petersen","Jakob Grue Simonsen",1
"Casper Petersen","Kalervo Järvelin",1
"Catherine Coffey","James Bost",1
"Catherine Coffey","Javier Tejedor-Sojo",1
"Catherine Coffey","Jimeng Sun",1
"Catherine Coffey","Michael Thompson",1
"Ceren Budak","Justin M. Rao",1
"Cewu Lu","Dimitrios Gunopulos",1
"Cewu Lu","Leonidas J. Guibas",1
"Cewu Lu","Qiang Yang 0001",1
"Cewu Lu","Qixing Huang",1
"Chad Walton","Su Jun Lim",1
"Chaitanya K. Baru","Chaitanya K. Baru",2
"Chaitanya K. Baru",NA,1
"Chandima Hewa Nadungodage","John Jaehwan Lee",1
"Chandima Hewa Nadungodage","Yuni Xia",1
"Chandra Bhat","Jackson Archer",1
"Chandra Bhat","James Kuhr",1
"Chandra Krintz","Rich Wolski",1
"Chang-Dong Wang","Jian-Huang Lai",1
"Chang-Tien Lu","Achla Marathe",1
"Chang-Tien Lu","Andy Doyle",1
"Chang-Tien Lu","Anil Vullikanti",1
"Chang-Tien Lu","David Mares",1
"Chang-Tien Lu","Dipak K. Gupta",1
"Chang-Tien Lu","Graham Katz",1
"Chang-Tien Lu","Jaime Arredondo",1
"Chang-Tien Lu","Kristen Maria Summers",1
"Chang-Tien Lu","Naren Ramakrishnan",3
"Chang Liu","Bin Wu",1
"Chang Liu","Yi Yang",1
"Chang Liu","Zhihong Guo",1
"Chang Liu 0021","Damon McCoy",1
"Chang Liu 0021","Elaine Shi",1
"Chang Liu 0021","Raheem A. Beyah",1
"Chang Liu 0021","Shuang Hao",1
"Chang Xu 0002","Chao Xu 0006",1
"Chang Xu 0002","Dacheng Tao",1
"Chang Yang","Alex X. Liu",1
"Chang Yang","M. Zubair Shafiq",1
"Chang Zhou","Jun Gao",1
"Chang Zhou","Zhiguo Fan",1
"Changsung Kang","Chikashi Nobata",1
"Changsung Kang","Dawei Yin",1
"Changsung Kang","Hongbo Deng",1
"Changsung Kang","Jean-Marc Langlois",1
"Changsung Kang","Yi Chang 0001",2
"Changtao Zhong","Bimal Viswanath",1
"Changtao Zhong","Krishna P. Gummadi",1
"Changtao Zhong","Nicolas Kourtellis",1
"Changtao Zhong","Nishanth R. Sastry",2
"Changwook Jung","Yoon-Joon Lee",1
"Chao Che","Cuili Yao",1
"Chao Che","Kuifei Yu",1
"Chao Che","Li Guo 0008",1
"Chao Che","Qiang Zhang 0008",1
"Chao Che","Ruiyun Yu",1
"Chao Che","Yue Qu",1
"Chao Huang 0001","Daniel Yue Zhang",1
"Chao Huang 0001","Dong Wang 0002",2
"Chao Huang 0001","Shenglong Zhu",1
"Chao Huang 0001","Xian Wu",1
"Chao Zhang 0014","Jiawei Han 0001",1
"Chao Zhang 0014","Keyang Zhang",1
"Chao Zhang 0014","Luming Zhang",1
"Chao Zhang 0014","Quan Yuan 0001",1
"Chao Zhang 0014","Tim Hanratty",1
"Chaoli Wang 0001","Leman Akoglu",1
"Chaomei Chen","Xiaohua Hu 0001",1
"Chaoran Cheng","Guofei Jiang",1
"Chaoran Cheng","Haifeng Chen",1
"Chaoran Cheng","Jieping Ye",1
"Chaoran Cheng","Yuan Qi 0001",1
"Chaoran Cheng","Zhengzhang Chen",1
"Chaoran Cheng","Zhi Wei",1
"Charalampos Chelmis","Viktor K. Prasanna",1
"Charalampos E. Tsourakakis","Eli Upfal",1
"Charith Wickramaarachchi","Charalampos Chelmis",1
"Charith Wickramaarachchi","Rajgopal Kannan",1
"Charith Wickramaarachchi","Viktor K. Prasanna",1
"Charles Cowart","Ilkay Altintas",1
"Charles M. Doutriaux","Alessandro D'Anca",1
"Charles M. Doutriaux","Cosimo Palazzo",1
"Charles M. Doutriaux","Davide Salomoni",1
"Charles M. Doutriaux","Dean N. Williams",1
"Charles M. Doutriaux","Donatello Elia",1
"Charles M. Doutriaux","Germán Moltó",1
"Charles M. Doutriaux","Giacinto Donvito",1
"Charles M. Doutriaux","Giovanni Aloisio",1
"Charles M. Doutriaux","Ignacio Blanquer",1
"Charles M. Doutriaux","J. Boutte",1
"Charles M. Doutriaux","Marco Fargetta",1
"Charles M. Doutriaux","Mário David",1
"Charles M. Doutriaux","Michal Owsiak",1
"Charles M. Doutriaux","Miguel Caballer",1
"Charles M. Doutriaux","Riccardo Bruno",1
"Charles M. Doutriaux","Roberto Barbera",1
"Charles M. Doutriaux","Tomasz Zok",1
"Charles M. Doutriaux","V. Anantharaj",1
"Charles M. Doutriaux","Z. Shaheen",1
"Charles Siegel","Abhinav Vishnu",1
"Charles Siegel","Jeff Daily",1
"Charles Vardeman","Jarek Nabrzyski",2
"Charu C. Aggarwal","Huan Liu 0001",2
"Charu C. Aggarwal","Kshiteesh Hegde",1
"Chathuri Wimalasena","Geoffrey C. Fox",1
"Chathuri Wimalasena","Milinda Pathirage",1
"Chen Chen 0018","Cewu Lu",1
"Chen Chen 0018","Dimitrios Gunopulos",1
"Chen Chen 0018","Leonidas J. Guibas",1
"Chen Chen 0018","Qiang Yang 0001",1
"Chen Chen 0018","Qixing Huang",1
"Chen Chen 0022","Hanghang Tong",1
"Chen Chen 0022","Lei Xie",1
